#q_sq i k_sq Re(w) Im(w)
0.00742964 0 0.000299358 1.54854 0
0.00742964 0 0.000464159 1.54857 0
0.00742964 0 0.000719686 1.5486 0
0.00742964 0 0.00111588 1.54865 0
0.00742964 0 0.0017302 1.54873 0
0.00742964 0 0.0026827 1.54885 0
0.00742964 0 0.00415956 1.54904 0
0.00742964 0 0.00644947 1.54932 0
0.00742964 0 0.01 1.54975 0
0.00742964 0 0.0155052 1.55038 0
0.00742964 0 0.024041 1.55129 0
0.00742964 0 0.0372759 1.55253 0
0.00742964 0 0.0577969 1.55407 0
0.00742964 0 0.0896151 1.5556 0
0.00742964 0 0.13895 1.55611 0
0.00742964 0 0.215443 1.55315 0
0.00742964 0 0.334048 1.54187 0
0.00742964 0 0.517947 1.51472 0
0.00742964 0 0.803086 1.46429 0
0.00742964 0 1.2452 1.39079 0
0.00742964 0 1.9307 1.30705 0
0.00742964 0 2.99358 1.22988 0
0.00742964 0 4.64159 1.16737 0
0.00742964 0 7.19686 1.11967 0
0.00742964 0 11.1588 1.08445 0
0.00742964 0 17.302 1.059 0
0.00742964 0 26.827 1.04082 0
0.00742964 0 41.5956 1.02787 0
0.00742964 0 64.4947 1.0186 0
0.00742964 0 100 1.01186 0
0.00742964 0 155.052 1.00673 0
0.00742964 0 240.41 1.00268 0
0.00742964 0 372.759 0.999685 0
0.00742964 0 577.969 0.997613 0
0.00742964 0 896.151 0.996016 0
0.00742964 0 1389.5 0.994625 0
0.00742964 0 2154.43 0.993375 0
0.00742964 0 3340.48 0.992248 0
0.00742964 0 5179.47 0.991227 0
0.00742964 0 8030.86 0.990297 0
0.00742964 0 12452 0.989448 0
0.00742964 0 19307 0.988669 0
0.00742964 0 29935.8 0.987951 0
0.00742964 0 46415.9 0.987286 0
0.00742964 0 71968.6 0.98667 0
0.00742964 0 111588 0.986097 0
0.00742964 0 173020 0.985562 0
0.00742964 0 268270 0.98506 0
0.00742964 0 415956 0.984591 0
0.00742964 0 644947 0.984149 0
0.00742964 0 1e+06 0.983729 0

0.0181161 0 1e-06 1.54885 0
0.0181161 0 1.55052e-06 1.54885 0
0.0181161 0 2.4041e-06 1.54885 0
0.0181161 0 3.72759e-06 1.54885 0
0.0181161 0 5.77969e-06 1.54885 0
0.0181161 0 8.96151e-06 1.54885 0
0.0181161 0 1.3895e-05 1.54885 0
0.0181161 0 2.15443e-05 1.54885 0
0.0181161 0 3.34048e-05 1.54885 0
0.0181161 0 5.17947e-05 1.54886 0
0.0181161 0 8.03086e-05 1.54886 0
0.0181161 0 0.00012452 1.54887 0
0.0181161 0 0.00019307 1.54887 0
0.0181161 0 0.000299358 1.54889 0
0.0181161 0 0.000464159 1.54891 0
0.0181161 0 0.000719686 1.54894 0
0.0181161 0 0.00111588 1.54899 0
0.0181161 0 0.0017302 1.54907 0
0.0181161 0 0.0026827 1.54919 0
0.0181161 0 0.00415956 1.54937 0
0.0181161 0 0.00644947 1.54964 0
0.0181161 0 0.01 1.55006 0
0.0181161 0 0.0155052 1.55067 0
0.0181161 0 0.024041 1.55156 0
0.0181161 0 0.0372759 1.55276 0
0.0181161 0 0.0577969 1.55424 0
0.0181161 0 0.0896151 1.55568 0
0.0181161 0 0.13895 1.55607 0
0.0181161 0 0.215443 1.55296 0
0.0181161 0 0.334048 1.54152 0
0.0181161 0 0.517947 1.51424 0
0.0181161 0 0.803086 1.46379 0
0.0181161 0 1.2452 1.39039 0
0.0181161 0 1.9307 1.30679 0
0.0181161 0 2.99358 1.22974 0
0.0181161 0 4.64159 1.1673 0
0.0181161 0 7.19686 1.11964 0
0.0181161 0 11.1588 1.08443 0
0.0181161 0 17.302 1.05899 0
0.0181161 0 26.827 1.04082 0
0.0181161 0 41.5956 1.02787 0
0.0181161 0 64.4947 1.0186 0
0.0181161 0 100 1.01186 0
0.0181161 0 155.052 1.00673 0
0.0181161 0 240.41 1.00268 0
0.0181161 0 372.759 0.999685 0
0.0181161 0 577.969 0.997613 0
0.0181161 0 896.151 0.996016 0
0.0181161 0 1389.5 0.994625 0
0.0181161 0 2154.43 0.993375 0
0.0181161 0 3340.48 0.992248 0
0.0181161 0 5179.47 0.991227 0
0.0181161 0 8030.86 0.990297 0
0.0181161 0 12452 0.989448 0
0.0181161 0 19307 0.988669 0
0.0181161 0 29935.8 0.987951 0
0.0181161 0 46415.9 0.987286 0
0.0181161 0 71968.6 0.98667 0
0.0181161 0 111588 0.986097 0
0.0181161 0 173020 0.985562 0
0.0181161 0 268270 0.98506 0
0.0181161 0 415956 0.984591 0
0.0181161 0 644947 0.984149 0
0.0181161 0 1e+06 0.983729 0

0.0441734 0 1e-06 1.54965 0
0.0441734 0 1.55052e-06 1.54965 0
0.0441734 0 2.4041e-06 1.54965 0
0.0441734 0 3.72759e-06 1.54965 0
0.0441734 0 5.77969e-06 1.54965 0
0.0441734 0 8.96151e-06 1.54965 0
0.0441734 0 1.3895e-05 1.54965 0
0.0441734 0 2.15443e-05 1.54966 0
0.0441734 0 3.34048e-05 1.54966 0
0.0441734 0 5.17947e-05 1.54966 0
0.0441734 0 8.03086e-05 1.54966 0
0.0441734 0 0.00012452 1.54967 0
0.0441734 0 0.00019307 1.54968 0
0.0441734 0 0.000299358 1.54969 0
0.0441734 0 0.000464159 1.54971 0
0.0441734 0 0.000719686 1.54974 0
0.0441734 0 0.00111588 1.54978 0
0.0441734 0 0.0017302 1.54986 0
0.0441734 0 0.0026827 1.54997 0
0.0441734 0 0.00415956 1.55014 0
0.0441734 0 0.00644947 1.5504 0
0.0441734 0 0.01 1.55078 0
0.0441734 0 0.0155052 1.55135 0
0.0441734 0 0.024041 1.55217 0
0.0441734 0 0.0372759 1.55327 0
0.0441734 0 0.0577969 1.55461 0
0.0441734 0 0.0896151 1.55584 0
0.0441734 0 0.13895 1.55596 0
0.0441734 0 0.215443 1.55252 0
0.0441734 0 0.334048 1.5407 0
0.0441734 0 0.517947 1.51313 0
0.0441734 0 0.803086 1.46261 0
0.0441734 0 1.2452 1.38943 0
0.0441734 0 1.9307 1.30618 0
0.0441734 0 2.99358 1.2294 0
0.0441734 0 4.64159 1.16713 0
0.0441734 0 7.19686 1.11955 0
0.0441734 0 11.1588 1.08439 0
0.0441734 0 17.302 1.05897 0
0.0441734 0 26.827 1.04081 0
0.0441734 0 41.5956 1.02787 0
0.0441734 0 64.4947 1.0186 0
0.0441734 0 100 1.01186 0
0.0441734 0 155.052 1.00673 0
0.0441734 0 240.41 1.00268 0
0.0441734 0 372.759 0.999685 0
0.0441734 0 577.969 0.997613 0
0.0441734 0 896.151 0.996016 0
0.0441734 0 1389.5 0.994625 0
0.0441734 0 2154.43 0.993375 0
0.0441734 0 3340.48 0.992248 0
0.0441734 0 5179.47 0.991227 0
0.0441734 0 8030.86 0.990297 0
0.0441734 0 12452 0.989448 0
0.0441734 0 19307 0.988669 0
0.0441734 0 29935.8 0.987951 0
0.0441734 0 46415.9 0.987286 0
0.0441734 0 71968.6 0.98667 0
0.0441734 0 111588 0.986097 0
0.0441734 0 173020 0.985562 0
0.0441734 0 268270 0.98506 0
0.0441734 0 415956 0.984591 0
0.0441734 0 644947 0.984149 0
0.0441734 0 1e+06 0.983729 0

0.107711 0 1e-06 1.5514 0
0.107711 0 1.55052e-06 1.5514 0
0.107711 0 2.4041e-06 1.5514 0
0.107711 0 3.72759e-06 1.5514 0
0.107711 0 5.77969e-06 1.5514 0
0.107711 0 8.96151e-06 1.5514 0
0.107711 0 1.3895e-05 1.5514 0
0.107711 0 2.15443e-05 1.5514 0
0.107711 0 3.34048e-05 1.5514 0
0.107711 0 5.17947e-05 1.5514 0
0.107711 0 8.03086e-05 1.5514 0
0.107711 0 0.00012452 1.55141 0
0.107711 0 0.00019307 1.55141 0
0.107711 0 0.000299358 1.55143 0
0.107711 0 0.000464159 1.55144 0
0.107711 0 0.000719686 1.55147 0
0.107711 0 0.00111588 1.55151 0
0.107711 0 0.0017302 1.55157 0
0.107711 0 0.0026827 1.55166 0
0.107711 0 0.00415956 1.5518 0
0.107711 0 0.00644947 1.55201 0
0.107711 0 0.01 1.55234 0
0.107711 0 0.0155052 1.5528 0
0.107711 0 0.024041 1.55347 0
0.107711 0 0.0372759 1.55434 0
0.107711 0 0.0577969 1.55534 0
0.107711 0 0.0896151 1.55609 0
0.107711 0 0.13895 1.55555 0
0.107711 0 0.215443 1.5513 0
0.107711 0 0.334048 1.53865 0
0.107711 0 0.517947 1.5105 0
0.107711 0 0.803086 1.45981 0
0.107711 0 1.2452 1.38711 0
0.107711 0 1.9307 1.30467 0
0.107711 0 2.99358 1.22858 0
0.107711 0 4.64159 1.16672 0
0.107711 0 7.19686 1.11935 0
0.107711 0 11.1588 1.0843 0
0.107711 0 17.302 1.05893 0
0.107711 0 26.827 1.04079 0
0.107711 0 41.5956 1.02786 0
0.107711 0 64.4947 1.0186 0
0.107711 0 100 1.01186 0
0.107711 0 155.052 1.00673 0
0.107711 0 240.41 1.00267 0
0.107711 0 372.759 0.999685 0
0.107711 0 577.969 0.997613 0
0.107711 0 896.151 0.996016 0
0.107711 0 1389.5 0.994625 0
0.107711 0 2154.43 0.993375 0
0.107711 0 3340.48 0.992248 0
0.107711 0 5179.47 0.991227 0
0.107711 0 8030.86 0.990297 0
0.107711 0 12452 0.989448 0
0.107711 0 19307 0.988669 0
0.107711 0 29935.8 0.987951 0
0.107711 0 46415.9 0.987286 0
0.107711 0 71968.6 0.98667 0
0.107711 0 111588 0.986097 0
0.107711 0 173020 0.985562 0
0.107711 0 268270 0.98506 0
0.107711 0 415956 0.984591 0
0.107711 0 644947 0.984149 0
0.107711 0 1e+06 0.983729 0

0.262636 0 1e-06 1.55444 0
0.262636 0 1.55052e-06 1.55444 0
0.262636 0 2.4041e-06 1.55444 0
0.262636 0 3.72759e-06 1.55444 0
0.262636 0 5.77969e-06 1.55444 0
0.262636 0 8.96151e-06 1.55444 0
0.262636 0 1.3895e-05 1.55444 0
0.262636 0 2.15443e-05 1.55444 0
0.262636 0 3.34048e-05 1.55444 0
0.262636 0 5.17947e-05 1.55445 0
0.262636 0 8.03086e-05 1.55445 0
0.262636 0 0.00012452 1.55445 0
0.262636 0 0.00019307 1.55445 0
0.262636 0 0.000299358 1.55446 0
0.262636 0 0.000464159 1.55447 0
0.262636 0 0.000719686 1.55448 0
0.262636 0 0.00111588 1.5545 0
0.262636 0 0.0017302 1.55454 0
0.262636 0 0.0026827 1.55459 0
0.262636 0 0.00415956 1.55467 0
0.262636 0 0.00644947 1.55479 0
0.262636 0 0.01 1.55496 0
0.262636 0 0.0155052 1.5552 0
0.262636 0 0.024041 1.55552 0
0.262636 0 0.0372759 1.55587 0
0.262636 0 0.0577969 1.55611 0
0.262636 0 0.0896151 1.5558 0
0.262636 0 0.13895 1.55382 0
0.262636 0 0.215443 1.54781 0
0.262636 0 0.334048 1.53332 0
0.262636 0 0.517947 1.50376 0
0.262636 0 0.803086 1.45292 0
0.262636 0 1.2452 1.38154 0
0.262636 0 1.9307 1.30106 0
0.262636 0 2.99358 1.2266 0
0.262636 0 4.64159 1.16572 0
0.262636 0 7.19686 1.11887 0
0.262636 0 11.1588 1.08407 0
0.262636 0 17.302 1.05882 0
0.262636 0 26.827 1.04074 0
0.262636 0 41.5956 1.02783 0
0.262636 0 64.4947 1.01858 0
0.262636 0 100 1.01185 0
0.262636 0 155.052 1.00673 0
0.262636 0 240.41 1.00267 0
0.262636 0 372.759 0.999684 0
0.262636 0 577.969 0.997612 0
0.262636 0 896.151 0.996016 0
0.262636 0 1389.5 0.994625 0
0.262636 0 2154.43 0.993375 0
0.262636 0 3340.48 0.992248 0
0.262636 0 5179.47 0.991227 0
0.262636 0 8030.86 0.990297 0
0.262636 0 12452 0.989448 0
0.262636 0 19307 0.988669 0
0.262636 0 29935.8 0.987951 0
0.262636 0 46415.9 0.987286 0
0.262636 0 71968.6 0.98667 0
0.262636 0 111588 0.986097 0
0.262636 0 173020 0.985562 0
0.262636 0 268270 0.98506 0
0.262636 0 415956 0.984591 0
0.262636 0 644947 0.984149 0
0.262636 0 1e+06 0.983729 0

0.6404 0 1e-06 1.55575 0
0.6404 0 1.55052e-06 1.55575 0
0.6404 0 2.4041e-06 1.55575 0
0.6404 0 3.72759e-06 1.55575 0
0.6404 0 5.77969e-06 1.55575 0
0.6404 0 8.96151e-06 1.55575 0
0.6404 0 1.3895e-05 1.55575 0
0.6404 0 2.15443e-05 1.55575 0
0.6404 0 3.34048e-05 1.55575 0
0.6404 0 5.17947e-05 1.55575 0
0.6404 0 8.03086e-05 1.55575 0
0.6404 0 0.00012452 1.55575 0
0.6404 0 0.00019307 1.55575 0
0.6404 0 0.000299358 1.55575 0
0.6404 0 0.000464159 1.55574 0
0.6404 0 0.000719686 1.55573 0
0.6404 0 0.00111588 1.55572 0
0.6404 0 0.0017302 1.55571 0
0.6404 0 0.0026827 1.55568 0
0.6404 0 0.00415956 1.55564 0
0.6404 0 0.00644947 1.55556 0
0.6404 0 0.01 1.55544 0
0.6404 0 0.0155052 1.55525 0
0.6404 0 0.024041 1.55488 0
0.6404 0 0.0372759 1.55424 0
0.6404 0 0.0577969 1.55303 0
0.6404 0 0.0896151 1.55061 0
0.6404 0 0.13895 1.54588 0
0.6404 0 0.215443 1.53659 0
0.6404 0 0.334048 1.51874 0
0.6404 0 0.517947 1.48707 0
0.6404 0 0.803086 1.4366 0
0.6404 0 1.2452 1.36847 0
0.6404 0 1.9307 1.29264 0
0.6404 0 2.99358 1.22195 0
0.6404 0 4.64159 1.16332 0
0.6404 0 7.19686 1.1177 0
0.6404 0 11.1588 1.08352 0
0.6404 0 17.302 1.05856 0
0.6404 0 26.827 1.04062 0
0.6404 0 41.5956 1.02778 0
0.6404 0 64.4947 1.01856 0
0.6404 0 100 1.01184 0
0.6404 0 155.052 1.00672 0
0.6404 0 240.41 1.00267 0
0.6404 0 372.759 0.999683 0
0.6404 0 577.969 0.997612 0
0.6404 0 896.151 0.996016 0
0.6404 0 1389.5 0.994624 0
0.6404 0 2154.43 0.993375 0
0.6404 0 3340.48 0.992248 0
0.6404 0 5179.47 0.991227 0
0.6404 0 8030.86 0.990297 0
0.6404 0 12452 0.989448 0
0.6404 0 19307 0.988669 0
0.6404 0 29935.8 0.987951 0
0.6404 0 46415.9 0.987286 0
0.6404 0 71968.6 0.98667 0
0.6404 0 111588 0.986097 0
0.6404 0 173020 0.985562 0
0.6404 0 268270 0.98506 0
0.6404 0 415956 0.984591 0
0.6404 0 644947 0.984149 0
0.6404 0 1e+06 0.983729 0

1.56152 0 1e-06 1.53471 0
1.56152 0 1.55052e-06 1.53471 0
1.56152 0 2.4041e-06 1.53471 0
1.56152 0 3.72759e-06 1.53471 0
1.56152 0 5.77969e-06 1.53471 0
1.56152 0 8.96151e-06 1.53471 0
1.56152 0 1.3895e-05 1.53471 0
1.56152 0 2.15443e-05 1.53471 0
1.56152 0 3.34048e-05 1.53471 0
1.56152 0 5.17947e-05 1.5347 0
1.56152 0 8.03086e-05 1.5347 0
1.56152 0 0.00012452 1.53469 0
1.56152 0 0.00019307 1.53469 0
1.56152 0 0.000299358 1.53467 0
1.56152 0 0.000464159 1.53465 0
1.56152 0 0.000719686 1.53462 0
1.56152 0 0.00111588 1.53456 0
1.56152 0 0.0017302 1.53448 0
1.56152 0 0.0026827 1.53435 0
1.56152 0 0.00415956 1.53416 0
1.56152 0 0.00644947 1.53381 0
1.56152 0 0.01 1.53328 0
1.56152 0 0.0155052 1.53248 0
1.56152 0 0.024041 1.53126 0
1.56152 0 0.0372759 1.52928 0
1.56152 0 0.0577969 1.52615 0
1.56152 0 0.0896151 1.52112 0
1.56152 0 0.13895 1.51299 0
1.56152 0 0.215443 1.49978 0
1.56152 0 0.334048 1.4787 0
1.56152 0 0.517947 1.44612 0
1.56152 0 0.803086 1.39935 0
1.56152 0 1.2452 1.33962 0
1.56152 0 1.9307 1.27388 0
1.56152 0 2.99358 1.21135 0
1.56152 0 4.64159 1.15785 0
1.56152 0 7.19686 1.11498 0
1.56152 0 11.1588 1.0822 0
1.56152 0 17.302 1.05794 0
1.56152 0 26.827 1.04033 0
1.56152 0 41.5956 1.02764 0
1.56152 0 64.4947 1.0185 0
1.56152 0 100 1.01181 0
1.56152 0 155.052 1.00671 0
1.56152 0 240.41 1.00266 0
1.56152 0 372.759 0.999679 0
1.56152 0 577.969 0.99761 0
1.56152 0 896.151 0.996015 0
1.56152 0 1389.5 0.994624 0
1.56152 0 2154.43 0.993375 0
1.56152 0 3340.48 0.992248 0
1.56152 0 5179.47 0.991227 0
1.56152 0 8030.86 0.990297 0
1.56152 0 12452 0.989448 0
1.56152 0 19307 0.988669 0
1.56152 0 29935.8 0.987951 0
1.56152 0 46415.9 0.987286 0
1.56152 0 71968.6 0.98667 0
1.56152 0 111588 0.986097 0
1.56152 0 173020 0.985562 0
1.56152 0 268270 0.98506 0
1.56152 0 415956 0.984591 0
1.56152 0 644947 0.984149 0
1.56152 0 1e+06 0.983729 0

3.80755 0 1e-06 1.43843 0
3.80755 0 1.55052e-06 1.43843 0
3.80755 0 2.4041e-06 1.43843 0
3.80755 0 3.72759e-06 1.43843 0
3.80755 0 5.77969e-06 1.43843 0
3.80755 0 8.96151e-06 1.43843 0
3.80755 0 1.3895e-05 1.43843 0
3.80755 0 2.15443e-05 1.43842 0
3.80755 0 3.34048e-05 1.43842 0
3.80755 0 5.17947e-05 1.43842 0
3.80755 0 8.03086e-05 1.43841 0
3.80755 0 0.00012452 1.43841 0
3.80755 0 0.00019307 1.4384 0
3.80755 0 0.000299358 1.43838 0
3.80755 0 0.000464159 1.43835 0
3.80755 0 0.000719686 1.43831 0
3.80755 0 0.00111588 1.43824 0
3.80755 0 0.0017302 1.43812 0
3.80755 0 0.0026827 1.43795 0
3.80755 0 0.00415956 1.43769 0
3.80755 0 0.00644947 1.43729 0
3.80755 0 0.01 1.43668 0
3.80755 0 0.0155052 1.43573 0
3.80755 0 0.024041 1.43429 0
3.80755 0 0.0372759 1.43208 0
3.80755 0 0.0577969 1.42864 0
3.80755 0 0.0896151 1.42332 0
3.80755 0 0.13895 1.41531 0
3.80755 0 0.215443 1.40325 0
3.80755 0 0.334048 1.3855 0
3.80755 0 0.517947 1.36029 0
3.80755 0 0.803086 1.32636 0
3.80755 0 1.2452 1.28429 0
3.80755 0 1.9307 1.23709 0
3.80755 0 2.99358 1.18952 0
3.80755 0 4.64159 1.1459 0
3.80755 0 7.19686 1.10882 0
3.80755 0 11.1588 1.07918 0
3.80755 0 17.302 1.05651 0
3.80755 0 26.827 1.03966 0
3.80755 0 41.5956 1.02733 0
3.80755 0 64.4947 1.01835 0
3.80755 0 100 1.01174 0
3.80755 0 155.052 1.00667 0
3.80755 0 240.41 1.00265 0
3.80755 0 372.759 0.999671 0
3.80755 0 577.969 0.997606 0
3.80755 0 896.151 0.996013 0
3.80755 0 1389.5 0.994623 0
3.80755 0 2154.43 0.993374 0
3.80755 0 3340.48 0.992247 0
3.80755 0 5179.47 0.991226 0
3.80755 0 8030.86 0.990297 0
3.80755 0 12452 0.989448 0
3.80755 0 19307 0.988669 0
3.80755 0 29935.8 0.98795 0
3.80755 0 46415.9 0.987286 0
3.80755 0 71968.6 0.98667 0
3.80755 0 111588 0.986097 0
3.80755 0 173020 0.985562 0
3.80755 0 268270 0.98506 0
3.80755 0 415956 0.984591 0
3.80755 0 644947 0.984149 0
3.80755 0 1e+06 0.983729 0

9.28415 0 1e-06 1.27328 0
9.28415 0 1.55052e-06 1.27328 0
9.28415 0 2.4041e-06 1.27328 0
9.28415 0 3.72759e-06 1.27328 0
9.28415 0 5.77969e-06 1.27328 0
9.28415 0 8.96151e-06 1.27328 0
9.28415 0 1.3895e-05 1.27328 0
9.28415 0 2.15443e-05 1.27328 0
9.28415 0 3.34048e-05 1.27328 0
9.28415 0 5.17947e-05 1.27327 0
9.28415 0 8.03086e-05 1.27327 0
9.28415 0 0.00012452 1.27327 0
9.28415 0 0.00019307 1.27326 0
9.28415 0 0.000299358 1.27326 0
9.28415 0 0.000464159 1.27324 0
9.28415 0 0.000719686 1.27322 0
9.28415 0 0.00111588 1.27319 0
9.28415 0 0.0017302 1.27315 0
9.28415 0 0.0026827 1.27308 0
9.28415 0 0.00415956 1.27297 0
9.28415 0 0.00644947 1.27279 0
9.28415 0 0.01 1.27253 0
9.28415 0 0.0155052 1.27212 0
9.28415 0 0.024041 1.27148 0
9.28415 0 0.0372759 1.2705 0
9.28415 0 0.0577969 1.26899 0
9.28415 0 0.0896151 1.26668 0
9.28415 0 0.13895 1.26322 0
9.28415 0 0.215443 1.25799 0
9.28415 0 0.334048 1.25028 0
9.28415 0 0.517947 1.23928 0
9.28415 0 0.803086 1.22406 0
9.28415 0 1.2452 1.20406 0
9.28415 0 1.9307 1.17963 0
9.28415 0 2.99358 1.15205 0
9.28415 0 4.64159 1.12346 0
9.28415 0 7.19686 1.09642 0
9.28415 0 11.1588 1.07271 0
9.28415 0 17.302 1.05328 0
9.28415 0 26.827 1.03809 0
9.28415 0 41.5956 1.02659 0
9.28415 0 64.4947 1.018 0
9.28415 0 100 1.01157 0
9.28415 0 155.052 1.00659 0
9.28415 0 240.41 1.0026 0
9.28415 0 372.759 0.999651 0
9.28415 0 577.969 0.997597 0
9.28415 0 896.151 0.996008 0
9.28415 0 1389.5 0.99462 0
9.28415 0 2154.43 0.993372 0
9.28415 0 3340.48 0.992246 0
9.28415 0 5179.47 0.991226 0
9.28415 0 8030.86 0.990297 0
9.28415 0 12452 0.989448 0
9.28415 0 19307 0.988669 0
9.28415 0 29935.8 0.98795 0
9.28415 0 46415.9 0.987286 0
9.28415 0 71968.6 0.98667 0
9.28415 0 111588 0.986097 0
9.28415 0 173020 0.985562 0
9.28415 0 268270 0.98506 0
9.28415 0 415956 0.984591 0
9.28415 0 644947 0.984149 0
9.28415 0 1e+06 0.983729 0

22.638 0 1e-06 1.14415 0
22.638 0 1.55052e-06 1.14415 0
22.638 0 2.4041e-06 1.14415 0
22.638 0 3.72759e-06 1.14415 0
22.638 0 5.77969e-06 1.14415 0
22.638 0 8.96151e-06 1.14415 0
22.638 0 1.3895e-05 1.14415 0
22.638 0 2.15443e-05 1.14415 0
22.638 0 3.34048e-05 1.14415 0
22.638 0 5.17947e-05 1.14415 0
22.638 0 8.03086e-05 1.14415 0
22.638 0 0.00012452 1.14415 0
22.638 0 0.00019307 1.14414 0
22.638 0 0.000299358 1.14414 0
22.638 0 0.000464159 1.14414 0
22.638 0 0.000719686 1.14413 0
22.638 0 0.00111588 1.14413 0
22.638 0 0.0017302 1.14411 0
22.638 0 0.0026827 1.1441 0
22.638 0 0.00415956 1.14407 0
22.638 0 0.00644947 1.14402 0
22.638 0 0.01 1.14396 0
22.638 0 0.0155052 1.14385 0
22.638 0 0.024041 1.14369 0
22.638 0 0.0372759 1.14344 0
22.638 0 0.0577969 1.14305 0
22.638 0 0.0896151 1.14245 0
22.638 0 0.13895 1.14155 0
22.638 0 0.215443 1.14019 0
22.638 0 0.334048 1.13811 0
22.638 0 0.517947 1.13498 0
22.638 0 0.803086 1.13048 0
22.638 0 1.2452 1.12405 0
22.638 0 1.9307 1.11532 0
22.638 0 2.99358 1.10411 0
22.638 0 4.64159 1.09064 0
22.638 0 7.19686 1.07576 0
22.638 0 11.1588 1.06073 0
22.638 0 17.302 1.04681 0
22.638 0 26.827 1.03476 0
22.638 0 41.5956 1.02493 0
22.638 0 64.4947 1.01718 0
22.638 0 100 1.01116 0
22.638 0 155.052 1.00637 0
22.638 0 240.41 1.0025 0
22.638 0 372.759 0.999603 0
22.638 0 577.969 0.997574 0
22.638 0 896.151 0.995995 0
22.638 0 1389.5 0.994613 0
22.638 0 2154.43 0.993368 0
22.638 0 3340.48 0.992244 0
22.638 0 5179.47 0.991224 0
22.638 0 8030.86 0.990296 0
22.638 0 12452 0.989448 0
22.638 0 19307 0.988668 0
22.638 0 29935.8 0.98795 0
22.638 0 46415.9 0.987286 0
22.638 0 71968.6 0.98667 0
22.638 0 111588 0.986097 0
22.638 0 173020 0.985562 0
22.638 0 268270 0.98506 0
22.638 0 415956 0.984591 0
22.638 0 644947 0.984149 0
22.638 0 1e+06 0.983729 0

55.1995 0 1e-06 1.07106 0
55.1995 0 1.55052e-06 1.07106 0
55.1995 0 2.4041e-06 1.07106 0
55.1995 0 3.72759e-06 1.07106 0
55.1995 0 5.77969e-06 1.07106 0
55.1995 0 8.96151e-06 1.07106 0
55.1995 0 1.3895e-05 1.07106 0
55.1995 0 2.15443e-05 1.07106 0
55.1995 0 3.34048e-05 1.07106 0
55.1995 0 5.17947e-05 1.07106 0
55.1995 0 8.03086e-05 1.07106 0
55.1995 0 0.00012452 1.07106 0
55.1995 0 0.00019307 1.07106 0
55.1995 0 0.000299358 1.07106 0
55.1995 0 0.000464159 1.07106 0
55.1995 0 0.000719686 1.07106 0
55.1995 0 0.00111588 1.07106 0
55.1995 0 0.0017302 1.07105 0
55.1995 0 0.0026827 1.07105 0
55.1995 0 0.00415956 1.07104 0
55.1995 0 0.00644947 1.07103 0
55.1995 0 0.01 1.07102 0
55.1995 0 0.0155052 1.071 0
55.1995 0 0.024041 1.07096 0
55.1995 0 0.0372759 1.0709 0
55.1995 0 0.0577969 1.07082 0
55.1995 0 0.0896151 1.07069 0
55.1995 0 0.13895 1.0705 0
55.1995 0 0.215443 1.0702 0
55.1995 0 0.334048 1.06973 0
55.1995 0 0.517947 1.06902 0
55.1995 0 0.803086 1.06792 0
55.1995 0 1.2452 1.06634 0
55.1995 0 1.9307 1.064 0
55.1995 0 2.99358 1.0607 0
55.1995 0 4.64159 1.05622 0
55.1995 0 7.19686 1.05052 0
55.1995 0 11.1588 1.0437 0
55.1995 0 17.302 1.0362 0
55.1995 0 26.827 1.02864 0
55.1995 0 41.5956 1.02159 0
55.1995 0 64.4947 1.01544 0
55.1995 0 100 1.01026 0
55.1995 0 155.052 1.00589 0
55.1995 0 240.41 1.00225 0
55.1995 0 372.759 0.999489 0
55.1995 0 577.969 0.99752 0
55.1995 0 896.151 0.995966 0
55.1995 0 1389.5 0.994596 0
55.1995 0 2154.43 0.993358 0
55.1995 0 3340.48 0.992238 0
55.1995 0 5179.47 0.991221 0
55.1995 0 8030.86 0.990294 0
55.1995 0 12452 0.989446 0
55.1995 0 19307 0.988668 0
55.1995 0 29935.8 0.98795 0
55.1995 0 46415.9 0.987286 0
55.1995 0 71968.6 0.98667 0
55.1995 0 111588 0.986097 0
55.1995 0 173020 0.985562 0
55.1995 0 268270 0.98506 0
55.1995 0 415956 0.984591 0
55.1995 0 644947 0.984149 0
55.1995 0 1e+06 0.983729 0

134.596 0 1e-06 1.03358 0
134.596 0 1.55052e-06 1.03358 0
134.596 0 2.4041e-06 1.03358 0
134.596 0 3.72759e-06 1.03358 0
134.596 0 5.77969e-06 1.03358 0
134.596 0 8.96151e-06 1.03358 0
134.596 0 1.3895e-05 1.03358 0
134.596 0 2.15443e-05 1.03358 0
134.596 0 3.34048e-05 1.03358 0
134.596 0 5.17947e-05 1.03358 0
134.596 0 8.03086e-05 1.03358 0
134.596 0 0.00012452 1.03358 0
134.596 0 0.00019307 1.03358 0
134.596 0 0.000299358 1.03358 0
134.596 0 0.000464159 1.03358 0
134.596 0 0.000719686 1.03358 0
134.596 0 0.00111588 1.03358 0
134.596 0 0.0017302 1.03358 0
134.596 0 0.0026827 1.03358 0
134.596 0 0.00415956 1.03357 0
134.596 0 0.00644947 1.03357 0
134.596 0 0.01 1.03357 0
134.596 0 0.0155052 1.03356 0
134.596 0 0.024041 1.03356 0
134.596 0 0.0372759 1.03355 0
134.596 0 0.0577969 1.03353 0
134.596 0 0.0896151 1.0335 0
134.596 0 0.13895 1.03346 0
