#q_sq i k_sq Re(w) Im(w)
22.638 1 0.215443 -0.0183244 0
22.638 1 0.334048 -0.0177141 0
22.638 1 0.517947 -0.0168583 0
22.638 1 0.803086 -0.0156361 0
22.638 1 1.2452 -0.0139617 0
22.638 1 1.9307 -0.0119268 0
22.638 1 2.99358 -0.00954716 0
22.638 1 4.64159 -0.00706608 0
22.638 1 7.19686 -0.00481049 0
22.638 1 11.1588 -0.00298516 0
22.638 1 17.302 -0.00171876 0
22.638 1 26.827 -0.000925428 0
22.638 1 41.5956 -0.000478821 0
22.638 1 64.4947 -0.00023925 0
22.638 1 100 -0.000121035 0
22.638 1 155.052 -6.33463e-05 0
22.638 1 240.41 -3.20348e-05 0
22.638 1 372.759 -1.4625e-05 0
22.638 1 577.969 -6.87122e-06 0
22.638 1 896.151 -3.73935e-06 0
22.638 1 1389.5 -2.15593e-06 0
22.638 1 2154.43 -1.24286e-06 0
22.638 1 3340.48 -7.29164e-07 0
22.638 1 5179.47 -4.29531e-07 0
22.638 1 8030.86 -2.49957e-07 0
22.638 1 12452 -1.48562e-07 0
22.638 1 19307 -8.86667e-08 0
22.638 1 29935.8 -5.23511e-08 0
22.638 1 46415.9 -3.14843e-08 0
22.638 1 71968.6 -1.87475e-08 0
22.638 1 111588 -1.13491e-08 0
22.638 1 173020 -6.80886e-09 0
22.638 1 268270 -4.1241e-09 0
22.638 1 415956 -2.48951e-09 0
22.638 1 644947 -1.5256e-09 0
22.638 1 1e+06 -9.23421e-10 0

55.1995 1 1e-06 -0.00429256 0
55.1995 1 1.55052e-06 -0.00429256 0
55.1995 1 2.4041e-06 -0.00429256 0
55.1995 1 3.72759e-06 -0.00429256 0
55.1995 1 5.77969e-06 -0.00429256 0
55.1995 1 8.96151e-06 -0.00429256 0
55.1995 1 1.3895e-05 -0.00429256 0
55.1995 1 2.15443e-05 -0.00429256 0
55.1995 1 3.34048e-05 -0.00429255 0
55.1995 1 5.17947e-05 -0.00429255 0
55.1995 1 8.03086e-05 -0.00429254 0
55.1995 1 0.00012452 -0.00429253 0
55.1995 1 0.00019307 -0.00429251 0
55.1995 1 0.000299358 -0.00429247 0
55.1995 1 0.000464159 -0.00429242 0
55.1995 1 0.000719686 -0.00429234 0
55.1995 1 0.00111588 -0.00429222 0
55.1995 1 0.0017302 -0.00429203 0
55.1995 1 0.0026827 -0.00429174 0
55.1995 1 0.00415956 -0.00429129 0
55.1995 1 0.00644947 -0.00429058 0
55.1995 1 0.01 -0.00428949 0
55.1995 1 0.0155052 -0.00428781 0
55.1995 1 0.024041 -0.00428519 0
55.1995 1 0.0372759 -0.00428114 0
55.1995 1 0.0577969 -0.00427488 0
55.1995 1 0.0896151 -0.00422925 0
55.1995 1 0.13895 -0.00417027 0
55.1995 1 0.215443 -0.00410632 0
55.1995 1 0.334048 -0.00403152 0
55.1995 1 0.517947 -0.00393825 0
55.1995 1 0.803086 -0.00381668 0
55.1995 1 1.2452 -0.00361493 0
55.1995 1 1.9307 -0.00337064 0
55.1995 1 2.99358 -0.00299336 0
55.1995 1 4.64159 -0.00253942 0
55.1995 1 7.19686 -0.00201869 0
55.1995 1 11.1588 -0.00148667 0
55.1995 1 17.302 -0.00100313 0
55.1995 1 26.827 -0.000625819 0
55.1995 1 41.5956 -0.00036246 0
55.1995 1 64.4947 -0.000199057 0
55.1995 1 100 -0.000108152 0
55.1995 1 155.052 -5.90237e-05 0
55.1995 1 240.41 -3.05215e-05 0
55.1995 1 372.759 -1.41802e-05 0
55.1995 1 577.969 -6.74401e-06 0
55.1995 1 896.151 -3.6873e-06 0
55.1995 1 1389.5 -2.1338e-06 0
55.1995 1 2154.43 -1.23825e-06 0
55.1995 1 3340.48 -7.27416e-07 0
55.1995 1 5179.47 -4.28866e-07 0
55.1995 1 8030.86 -2.5017e-07 0
55.1995 1 12452 -1.48466e-07 0
55.1995 1 19307 -8.86298e-08 0
55.1995 1 29935.8 -5.23371e-08 0
55.1995 1 46415.9 -3.14789e-08 0
55.1995 1 71968.6 -1.87454e-08 0
55.1995 1 111588 -1.13482e-08 0
55.1995 1 173020 -6.80854e-09 0
55.1995 1 268270 -4.12364e-09 0
55.1995 1 415956 -2.48946e-09 0
55.1995 1 644947 -1.52558e-09 0
55.1995 1 1e+06 -9.23413e-10 0

134.596 1 1e-06 -0.000846997 0
134.596 1 1.55052e-06 -0.000846997 0
134.596 1 2.4041e-06 -0.000846997 0
134.596 1 3.72759e-06 -0.000846997 0
134.596 1 5.77969e-06 -0.000846997 0
134.596 1 8.96151e-06 -0.000846997 0
134.596 1 1.3895e-05 -0.000846997 0
134.596 1 2.15443e-05 -0.000846997 0
134.596 1 3.34048e-05 -0.000846996 0
134.596 1 5.17947e-05 -0.000846996 0
134.596 1 8.03086e-05 -0.000846995 0
134.596 1 0.00012452 -0.000846994 0
134.596 1 0.00019307 -0.000846993 0
134.596 1 0.000299358 -0.00084699 0
134.596 1 0.000464159 -0.000846986 0
134.596 1 0.000719686 -0.000846979 0
134.596 1 0.00111588 -0.00084697 0
134.596 1 0.0017302 -0.000846954 0
134.596 1 0.0026827 -0.000846931 0
134.596 1 0.00415956 -0.000846894 0
134.596 1 0.00644947 -0.000846837 0
134.596 1 0.01 -0.000846749 0
134.596 1 0.0155052 -0.000846612 0
134.596 1 0.024041 -0.0008464 0
134.596 1 0.0372759 -0.000846071 0
134.596 1 0.0577969 -0.000845562 0
134.596 1 0.0896151 -0.000844774 0
134.596 1 0.13895 -0.000843556 0
134.596 1 0.215443 -0.000841673 0
134.596 1 0.334048 -0.00083877 0
134.596 1 0.517947 -0.000834307 0
134.596 1 0.803086 -0.00082748 0
134.596 1 1.2452 -0.000817111 0
134.596 1 1.9307 -0.000787557 0
134.596 1 2.99358 -0.000749105 0
134.596 1 4.64159 -0.000690819 0
134.596 1 7.19686 -0.000619997 0
134.596 1 11.1588 -0.000526587 0
134.596 1 17.302 -0.000421008 0
134.596 1 26.827 -0.000312632 0
134.596 1 41.5956 -0.000213978 0
134.596 1 64.4947 -0.000137132 0
134.596 1 100 -8.42983e-05 0
134.596 1 155.052 -4.99791e-05 0
134.596 1 240.41 -2.6696e-05 0
134.596 1 372.759 -1.2924e-05 0
134.596 1 577.969 -6.37961e-06 0
134.596 1 896.151 -3.57588e-06 0
134.596 1 1389.5 -2.09447e-06 0
134.596 1 2154.43 -1.22715e-06 0
134.596 1 3340.48 -7.23187e-07 0
134.596 1 5179.47 -4.27252e-07 0
134.596 1 8030.86 -2.49706e-07 0
134.596 1 12452 -1.48233e-07 0
134.596 1 19307 -8.85399e-08 0
134.596 1 29935.8 -5.23028e-08 0
134.596 1 46415.9 -3.14656e-08 0
134.596 1 71968.6 -1.87403e-08 0
134.596 1 111588 -1.13462e-08 0
134.596 1 173020 -6.80777e-09 0
134.596 1 268270 -4.1228e-09 0
134.596 1 415956 -2.48934e-09 0
134.596 1 644947 -1.52554e-09 0
134.596 1 1e+06 -9.23395e-10 0

328.193 1 1e-06 -0.000183539 0
328.193 1 1.55052e-06 -0.000183539 0
328.193 1 2.4041e-06 -0.000183539 0
328.193 1 3.72759e-06 -0.000183539 0
328.193 1 5.77969e-06 -0.000183539 0
328.193 1 8.96151e-06 -0.000183539 0
328.193 1 1.3895e-05 -0.000183539 0
328.193 1 2.15443e-05 -0.000183539 0
328.193 1 3.34048e-05 -0.000183539 0
328.193 1 5.17947e-05 -0.000183539 0
328.193 1 8.03086e-05 -0.000183539 0
328.193 1 0.00012452 -0.000183539 0
328.193 1 0.00019307 -0.000183539 0
328.193 1 0.000299358 -0.000183539 0
328.193 1 0.000464159 -0.000183538 0
328.193 1 0.000719686 -0.000183538 0
328.193 1 0.00111588 -0.000183537 0
328.193 1 0.0017302 -0.000183535 0
328.193 1 0.0026827 -0.000183533 0
328.193 1 0.00415956 -0.00018353 0
328.193 1 0.00644947 -0.000183525 0
328.193 1 0.01 -0.000183517 0
328.193 1 0.0155052 -0.000183505 0
328.193 1 0.024041 -0.000183486 0
328.193 1 0.0372759 -0.000183457 0
328.193 1 0.0577969 -0.000183412 0
328.193 1 0.0896151 -0.000183341 0
328.193 1 0.13895 -0.000183233 0
328.193 1 0.215443 -0.000183064 0
328.193 1 0.334048 -0.000182804 0
328.193 1 0.517947 -0.000182402 0
328.193 1 0.803086 -0.000181781 0
328.193 1 1.2452 -0.000180827 0
328.193 1 1.9307 -0.000177622 0
328.193 1 2.99358 -0.000173055 0
328.193 1 4.64159 -0.000167481 0
328.193 1 7.19686 -0.000159729 0
328.193 1 11.1588 -0.000148638 0
328.193 1 17.302 -0.000133785 0
328.193 1 26.827 -0.00011578 0
328.193 1 41.5956 -9.49636e-05 0
328.193 1 64.4947 -7.33228e-05 0
328.193 1 100 -5.29073e-05 0
328.193 1 155.052 -3.45926e-05 0
328.193 1 240.41 -1.99427e-05 0
328.193 1 372.759 -1.0493e-05 0
328.193 1 577.969 -5.69907e-06 0
328.193 1 896.151 -3.35081e-06 0
328.193 1 1389.5 -2.01266e-06 0
328.193 1 2154.43 -1.20054e-06 0
328.193 1 3340.48 -7.12028e-07 0
328.193 1 5179.47 -4.20865e-07 0
328.193 1 8030.86 -2.48089e-07 0
328.193 1 12452 -1.47668e-07 0
328.193 1 19307 -8.82745e-08 0
328.193 1 29935.8 -5.22195e-08 0
328.193 1 46415.9 -3.14332e-08 0
328.193 1 71968.6 -1.87279e-08 0
328.193 1 111588 -1.13414e-08 0
328.193 1 173020 -6.80589e-09 0
328.193 1 268270 -4.12125e-09 0
328.193 1 415956 -2.48906e-09 0
328.193 1 644947 -1.52542e-09 0
328.193 1 1e+06 -9.23351e-10 0

800.25 1 1e-06 -4.63751e-05 0
800.25 1 1.55052e-06 -4.63751e-05 0
800.25 1 2.4041e-06 -4.63751e-05 0
800.25 1 3.72759e-06 -4.63751e-05 0
800.25 1 5.77969e-06 -4.63751e-05 0
800.25 1 8.96151e-06 -4.63751e-05 0
800.25 1 1.3895e-05 -4.63751e-05 0
800.25 1 2.15443e-05 -4.63751e-05 0
800.25 1 3.34048e-05 -4.63751e-05 0
800.25 1 5.17947e-05 -4.63751e-05 0
800.25 1 8.03086e-05 -4.63751e-05 0
800.25 1 0.00012452 -4.63751e-05 0
800.25 1 0.00019307 -4.6375e-05 0
800.25 1 0.000299358 -4.6375e-05 0
800.25 1 0.000464159 -4.6375e-05 0
800.25 1 0.000719686 -4.63749e-05 0
800.25 1 0.00111588 -4.63748e-05 0
800.25 1 0.0017302 -4.63747e-05 0
800.25 1 0.0026827 -4.63745e-05 0
800.25 1 0.00415956 -4.63741e-05 0
800.25 1 0.00644947 -4.63736e-05 0
800.25 1 0.01 -4.63728e-05 0
800.25 1 0.0155052 -4.63715e-05 0
800.25 1 0.024041 -4.63696e-05 0
800.25 1 0.0372759 -4.63665e-05 0
800.25 1 0.0577969 -4.63618e-05 0
800.25 1 0.0896151 -4.62625e-05 0
800.25 1 0.13895 -4.59929e-05 0
800.25 1 0.215443 -4.57548e-05 0
800.25 1 0.334048 -4.55343e-05 0
800.25 1 0.517947 -4.53168e-05 0
800.25 1 0.803086 -4.50861e-05 0
800.25 1 1.2452 -4.48221e-05 0
800.25 1 1.9307 -4.44984e-05 0
800.25 1 2.99358 -4.40793e-05 0
800.25 1 4.64159 -4.35145e-05 0
800.25 1 7.19686 -4.27344e-05 0
800.25 1 11.1588 -4.16395e-05 0
800.25 1 17.302 -3.97279e-05 0
800.25 1 26.827 -3.71506e-05 0
800.25 1 41.5956 -3.34949e-05 0
800.25 1 64.4947 -2.85869e-05 0
800.25 1 100 -2.28148e-05 0
800.25 1 155.052 -1.6696e-05 0
800.25 1 240.41 -1.1139e-05 0
800.25 1 372.759 -7.09909e-06 0
800.25 1 577.969 -4.53076e-06 0
800.25 1 896.151 -2.91127e-06 0
800.25 1 1389.5 -1.83177e-06 0
800.25 1 2154.43 -1.12698e-06 0
800.25 1 3340.48 -6.81909e-07 0
800.25 1 5179.47 -4.09122e-07 0
800.25 1 8030.86 -2.44108e-07 0
800.25 1 12452 -1.46306e-07 0
800.25 1 19307 -8.73248e-08 0
800.25 1 29935.8 -5.20174e-08 0
800.25 1 46415.9 -3.13546e-08 0
800.25 1 71968.6 -1.86976e-08 0
800.25 1 111588 -1.13296e-08 0
800.25 1 173020 -6.80131e-09 0
800.25 1 268270 -4.11817e-09 0
800.25 1 415956 -2.48836e-09 0
800.25 1 644947 -1.52515e-09 0
800.25 1 1e+06 -9.23243e-10 0

1951.29 1 1e-06 -9.19466e-06 0
1951.29 1 1.55052e-06 -9.19466e-06 0
1951.29 1 2.4041e-06 -9.19466e-06 0
1951.29 1 3.72759e-06 -9.19466e-06 0
1951.29 1 5.77969e-06 -9.19466e-06 0
1951.29 1 8.96151e-06 -9.19466e-06 0
1951.29 1 1.3895e-05 -9.19466e-06 0
1951.29 1 2.15443e-05 -9.19466e-06 0
1951.29 1 3.34048e-05 -9.19466e-06 0
1951.29 1 5.17947e-05 -9.19466e-06 0
1951.29 1 8.03086e-05 -9.19466e-06 0
1951.29 1 0.00012452 -9.19466e-06 0
1951.29 1 0.00019307 -9.19465e-06 0
1951.29 1 0.000299358 -9.19465e-06 0
1951.29 1 0.000464159 -9.19465e-06 0
1951.29 1 0.000719686 -9.19464e-06 0
1951.29 1 0.00111588 -9.19464e-06 0
1951.29 1 0.0017302 -9.19463e-06 0
1951.29 1 0.0026827 -9.19461e-06 0
1951.29 1 0.00415956 -9.19458e-06 0
1951.29 1 0.00644947 -9.19454e-06 0
1951.29 1 0.01 -9.19447e-06 0
1951.29 1 0.0155052 -9.19437e-06 0
1951.29 1 0.024041 -9.19421e-06 0
1951.29 1 0.0372759 -9.19396e-06 0
1951.29 1 0.0577969 -9.19358e-06 0
1951.29 1 0.0896151 -9.19299e-06 0
1951.29 1 0.13895 -9.19207e-06 0
1951.29 1 0.215443 -9.19065e-06 0
1951.29 1 0.334048 -9.18844e-06 0
1951.29 1 0.517947 -9.18502e-06 0
1951.29 1 0.803086 -9.17973e-06 0
1951.29 1 1.2452 -9.17153e-06 0
1951.29 1 1.9307 -9.15884e-06 0
1951.29 1 2.99358 -9.13924e-06 0
1951.29 1 4.64159 -9.10902e-06 0
1951.29 1 7.19686 -9.06254e-06 0
1951.29 1 11.1588 -8.95236e-06 0
1951.29 1 17.302 -8.71458e-06 0
1951.29 1 26.827 -8.4297e-06 0
1951.29 1 41.5956 -8.06561e-06 0
1951.29 1 64.4947 -7.49178e-06 0
1951.29 1 100 -6.79394e-06 0
1951.29 1 155.052 -5.93627e-06 0
1951.29 1 240.41 -4.96247e-06 0
1951.29 1 372.759 -3.96489e-06 0
1951.29 1 577.969 -3.02198e-06 0
1951.29 1 896.151 -2.18036e-06 0
1951.29 1 1389.5 -1.49249e-06 0
1951.29 1 2154.43 -9.78011e-07 0
1951.29 1 3340.48 -6.20403e-07 0
1951.29 1 5179.47 -3.84167e-07 0
1951.29 1 8030.86 -2.34811e-07 0
1951.29 1 12452 -1.42278e-07 0
1951.29 1 19307 -8.5688e-08 0
1951.29 1 29935.8 -5.15311e-08 0
1951.29 1 46415.9 -3.10995e-08 0
1951.29 1 71968.6 -1.86242e-08 0
1951.29 1 111588 -1.13008e-08 0
1951.29 1 173020 -6.79016e-09 0
1951.29 1 268270 -4.11181e-09 0
1951.29 1 415956 -2.48666e-09 0
1951.29 1 644947 -1.52448e-09 0
1951.29 1 1e+06 -9.22981e-10 0

4757.94 1 1e-06 -2.59616e-06 0
4757.94 1 1.55052e-06 -2.59616e-06 0
4757.94 1 2.4041e-06 -2.59616e-06 0
4757.94 1 3.72759e-06 -2.59616e-06 0
4757.94 1 5.77969e-06 -2.59616e-06 0
4757.94 1 8.96151e-06 -2.59616e-06 0
4757.94 1 1.3895e-05 -2.59616e-06 0
4757.94 1 2.15443e-05 -2.59616e-06 0
4757.94 1 3.34048e-05 -2.59616e-06 0
4757.94 1 5.17947e-05 -2.59616e-06 0
4757.94 1 8.03086e-05 -2.59616e-06 0
4757.94 1 0.00012452 -2.59616e-06 0
4757.94 1 0.00019307 -2.59616e-06 0
4757.94 1 0.000299358 -2.59616e-06 0
4757.94 1 0.000464159 -2.59616e-06 0
4757.94 1 0.000719686 -2.59616e-06 0
4757.94 1 0.00111588 -2.59616e-06 0
4757.94 1 0.0017302 -2.59616e-06 0
4757.94 1 0.0026827 -2.59616e-06 0
4757.94 1 0.00415956 -2.59616e-06 0
4757.94 1 0.00644947 -2.59615e-06 0
4757.94 1 0.01 -2.59614e-06 0
4757.94 1 0.0155052 -2.59613e-06 0
4757.94 1 0.024041 -2.59611e-06 0
4757.94 1 0.0372759 -2.59608e-06 0
4757.94 1 0.0577969 -2.59604e-06 0
4757.94 1 0.0896151 -2.59597e-06 0
4757.94 1 0.13895 -2.59586e-06 0
4757.94 1 0.215443 -2.5957e-06 0
4757.94 1 0.334048 -2.59544e-06 0
4757.94 1 0.517947 -2.59736e-06 0
4757.94 1 0.803086 -2.60035e-06 0
4757.94 1 1.2452 -2.60197e-06 0
4757.94 1 1.9307 -2.60216e-06 0
4757.94 1 2.99358 -2.60071e-06 0
4757.94 1 4.64159 -2.59722e-06 0
4757.94 1 7.19686 -2.59101e-06 0
4757.94 1 11.1588 -2.58101e-06 0
4757.94 1 17.302 -2.56557e-06 0
4757.94 1 26.827 -2.54224e-06 0
4757.94 1 41.5956 -2.50943e-06 0
4757.94 1 64.4947 -2.45619e-06 0
4757.94 1 100 -2.37319e-06 0
4757.94 1 155.052 -2.25461e-06 0
4757.94 1 240.41 -2.09175e-06 0
4757.94 1 372.759 -1.87381e-06 0
4757.94 1 577.969 -1.60934e-06 0
4757.94 1 896.151 -1.31216e-06 0
4757.94 1 1389.5 -1.00881e-06 0
4757.94 1 2154.43 -7.33253e-07 0
4757.94 1 3340.48 -5.05709e-07 0
4757.94 1 5179.47 -3.34365e-07 0
4757.94 1 8030.86 -2.13539e-07 0
4757.94 1 12452 -1.33625e-07 0
4757.94 1 19307 -8.22746e-08 0
4757.94 1 29935.8 -5.02513e-08 0
4757.94 1 46415.9 -3.04939e-08 0
4757.94 1 71968.6 -1.84477e-08 0
4757.94 1 111588 -1.11913e-08 0
4757.94 1 173020 -6.76314e-09 0
4757.94 1 268270 -4.09811e-09 0
4757.94 1 415956 -2.48253e-09 0
4757.94 1 644947 -1.52284e-09 0
4757.94 1 1e+06 -9.22342e-10 0

11601.6 1 1e-06 -8.73567e-07 0
11601.6 1 1.55052e-06 -8.73567e-07 0
11601.6 1 2.4041e-06 -8.73567e-07 0
11601.6 1 3.72759e-06 -8.73567e-07 0
11601.6 1 5.77969e-06 -8.73567e-07 0
11601.6 1 8.96151e-06 -8.73567e-07 0
11601.6 1 1.3895e-05 -8.73567e-07 0
11601.6 1 2.15443e-05 -8.73567e-07 0
11601.6 1 3.34048e-05 -8.73567e-07 0
11601.6 1 5.17947e-05 -8.73567e-07 0
11601.6 1 8.03086e-05 -8.73567e-07 0
11601.6 1 0.00012452 -8.73567e-07 0
11601.6 1 0.00019307 -8.73567e-07 0
11601.6 1 0.000299358 -8.73567e-07 0
11601.6 1 0.000464159 -8.73567e-07 0
11601.6 1 0.000719686 -8.73567e-07 0
11601.6 1 0.00111588 -8.73567e-07 0
11601.6 1 0.0017302 -8.73567e-07 0
11601.6 1 0.0026827 -8.73567e-07 0
11601.6 1 0.00415956 -8.73566e-07 0
11601.6 1 0.00644947 -8.73566e-07 0
11601.6 1 0.01 -8.73565e-07 0
11601.6 1 0.0155052 -8.73563e-07 0
11601.6 1 0.024041 -8.7356e-07 0
11601.6 1 0.0372759 -8.73556e-07 0
11601.6 1 0.0577969 -8.7355e-07 0
11601.6 1 0.0896151 -8.73541e-07 0
11601.6 1 0.13895 -8.73526e-07 0
11601.6 1 0.215443 -8.73503e-07 0
11601.6 1 0.334048 -8.73468e-07 0
11601.6 1 0.517947 -8.73413e-07 0
11601.6 1 0.803086 -8.73329e-07 0
11601.6 1 1.2452 -8.73197e-07 0
11601.6 1 1.9307 -8.72993e-07 0
11601.6 1 2.99358 -8.72678e-07 0
11601.6 1 4.64159 -8.72188e-07 0
11601.6 1 7.19686 -8.71431e-07 0
11601.6 1 11.1588 -8.70259e-07 0
11601.6 1 17.302 -8.68449e-07 0
11601.6 1 26.827 -8.64066e-07 0
11601.6 1 41.5956 -8.56741e-07 0
11601.6 1 64.4947 -8.47337e-07 0
11601.6 1 100 -8.34591e-07 0
11601.6 1 155.052 -8.16775e-07 0
11601.6 1 240.41 -7.88975e-07 0
11601.6 1 372.759 -7.51935e-07 0
11601.6 1 577.969 -6.97077e-07 0
11601.6 1 896.151 -6.2719e-07 0
11601.6 1 1389.5 -5.40654e-07 0
11601.6 1 2154.43 -4.42852e-07 0
11601.6 1 3340.48 -3.43166e-07 0
11601.6 1 5179.47 -2.50927e-07 0
11601.6 1 8030.86 -1.74514e-07 0
11601.6 1 12452 -1.16172e-07 0
11601.6 1 19307 -7.49194e-08 0
11601.6 1 29935.8 -4.72384e-08 0
11601.6 1 46415.9 -2.92902e-08 0
11601.6 1 71968.6 -1.79899e-08 0
11601.6 1 111588 -1.09813e-08 0
11601.6 1 173020 -6.69812e-09 0
11601.6 1 268270 -4.06767e-09 0
11601.6 1 415956 -2.47251e-09 0
11601.6 1 644947 -1.51887e-09 0
11601.6 1 1e+06 -9.20787e-10 0

28288.7 1 1e-06 -2.9371e-07 0
28288.7 1 1.55052e-06 -2.9371e-07 0
28288.7 1 2.4041e-06 -2.9371e-07 0
28288.7 1 3.72759e-06 -2.9371e-07 0
28288.7 1 5.77969e-06 -2.9371e-07 0
28288.7 1 8.96151e-06 -2.9371e-07 0
28288.7 1 1.3895e-05 -2.9371e-07 0
28288.7 1 2.15443e-05 -2.9371e-07 0
28288.7 1 3.34048e-05 -2.9371e-07 0
28288.7 1 5.17947e-05 -2.9371e-07 0
28288.7 1 8.03086e-05 -2.9371e-07 0
28288.7 1 0.00012452 -2.9371e-07 0
28288.7 1 0.00019307 -2.9371e-07 0
28288.7 1 0.000299358 -2.9371e-07 0
28288.7 1 0.000464159 -2.9371e-07 0
28288.7 1 0.000719686 -2.9371e-07 0
28288.7 1 0.00111588 -2.9371e-07 0
28288.7 1 0.0017302 -2.9371e-07 0
28288.7 1 0.0026827 -2.9371e-07 0
28288.7 1 0.00415956 -2.9371e-07 0
28288.7 1 0.00644947 -2.93709e-07 0
28288.7 1 0.01 -2.93709e-07 0
28288.7 1 0.0155052 -2.93709e-07 0
28288.7 1 0.024041 -2.93709e-07 0
28288.7 1 0.0372759 -2.93708e-07 0
28288.7 1 0.0577969 -2.93707e-07 0
28288.7 1 0.0896151 -2.93706e-07 0
28288.7 1 0.13895 -2.93704e-07 0
28288.7 1 0.215443 -2.93701e-07 0
28288.7 1 0.334048 -2.93696e-07 0
28288.7 1 0.517947 -2.93689e-07 0
28288.7 1 0.803086 -2.93677e-07 0
28288.7 1 1.2452 -2.93659e-07 0
28288.7 1 1.9307 -2.93631e-07 0
28288.7 1 2.99358 -2.93587e-07 0
28288.7 1 4.64159 -2.93519e-07 0
28288.7 1 7.19686 -2.93415e-07 0
28288.7 1 11.1588 -2.93253e-07 0
28288.7 1 17.302 -2.93002e-07 0
28288.7 1 26.827 -2.92613e-07 0
28288.7 1 41.5956 -2.92013e-07 0
28288.7 1 64.4947 -2.91087e-07 0
28288.7 1 100 -2.89663e-07 0
28288.7 1 155.052 -2.86781e-07 0
28288.7 1 240.41 -2.82336e-07 0
28288.7 1 372.759 -2.76266e-07 0
28288.7 1 577.969 -2.67598e-07 0
28288.7 1 896.151 -2.5465e-07 0
28288.7 1 1389.5 -2.37005e-07 0
28288.7 1 2154.43 -2.13796e-07 0
28288.7 1 3340.48 -1.84948e-07 0
28288.7 1 5179.47 -1.52235e-07 0
28288.7 1 8030.86 -1.18746e-07 0
28288.7 1 12452 -8.74815e-08 0
28288.7 1 19307 -6.1209e-08 0
28288.7 1 29935.8 -4.10374e-08 0
28288.7 1 46415.9 -2.66519e-08 0
28288.7 1 71968.6 -1.69101e-08 0
28288.7 1 111588 -1.05401e-08 0
28288.7 1 173020 -6.51913e-09 0
28288.7 1 268270 -3.99911e-09 0
28288.7 1 415956 -2.43957e-09 0
28288.7 1 644947 -1.50926e-09 0
28288.7 1 1e+06 -9.17018e-10 0

68977.9 1 1e-06 -1.00825e-07 0
68977.9 1 1.55052e-06 -1.00825e-07 0
68977.9 1 2.4041e-06 -1.00825e-07 0
68977.9 1 3.72759e-06 -1.00825e-07 0
68977.9 1 5.77969e-06 -1.00825e-07 0
68977.9 1 8.96151e-06 -1.00825e-07 0
68977.9 1 1.3895e-05 -1.00825e-07 0
68977.9 1 2.15443e-05 -1.00825e-07 0
68977.9 1 3.34048e-05 -1.00825e-07 0
68977.9 1 5.17947e-05 -1.00825e-07 0
68977.9 1 8.03086e-05 -1.00825e-07 0
68977.9 1 0.00012452 -1.00825e-07 0
68977.9 1 0.00019307 -1.00825e-07 0
68977.9 1 0.000299358 -1.00825e-07 0
68977.9 1 0.000464159 -1.00825e-07 0
68977.9 1 0.000719686 -1.00825e-07 0
68977.9 1 0.00111588 -1.00825e-07 0
68977.9 1 0.0017302 -1.00825e-07 0
68977.9 1 0.0026827 -1.00825e-07 0
68977.9 1 0.00415956 -1.00825e-07 0
68977.9 1 0.00644947 -1.00825e-07 0
68977.9 1 0.01 -1.00825e-07 0
68977.9 1 0.0155052 -1.00825e-07 0
68977.9 1 0.024041 -1.00825e-07 0
68977.9 1 0.0372759 -1.00825e-07 0
68977.9 1 0.0577969 -1.00825e-07 0
68977.9 1 0.0896151 -1.00825e-07 0
68977.9 1 0.13895 -1.00824e-07 0
68977.9 1 0.215443 -1.00824e-07 0
68977.9 1 0.334048 -1.00823e-07 0
68977.9 1 0.517947 -1.00822e-07 0
68977.9 1 0.803086 -1.0082e-07 0
68977.9 1 1.2452 -1.00818e-07 0
68977.9 1 1.9307 -1.00814e-07 0
68977.9 1 2.99358 -1.00808e-07 0
68977.9 1 4.64159 -1.00798e-07 0
68977.9 1 7.19686 -1.00784e-07 0
68977.9 1 11.1588 -1.00761e-07 0
68977.9 1 17.302 -1.00725e-07 0
68977.9 1 26.827 -1.0067e-07 0
68977.9 1 41.5956 -1.00585e-07 0
68977.9 1 64.4947 -1.00454e-07 0
68977.9 1 100 -1.00251e-07 0
68977.9 1 155.052 -9.99372e-08 0
68977.9 1 240.41 -9.9455e-08 0
68977.9 1 372.759 -9.86935e-08 0
68977.9 1 577.969 -9.71859e-08 0
68977.9 1 896.151 -9.51332e-08 0
68977.9 1 1389.5 -9.22724e-08 0
68977.9 1 2154.43 -8.78555e-08 0
68977.9 1 3340.48 -8.1984e-08 0
68977.9 1 5179.47 -7.41405e-08 0
68977.9 1 8030.86 -6.43619e-08 0
68977.9 1 12452 -5.32429e-08 0
68977.9 1 19307 -4.17315e-08 0
68977.9 1 29935.8 -3.09347e-08 0
68977.9 1 46415.9 -2.1777e-08 0
68977.9 1 71968.6 -1.46957e-08 0
68977.9 1 111588 -9.59208e-09 0
68977.9 1 173020 -6.12447e-09 0
68977.9 1 268270 -3.83907e-09 0
68977.9 1 415956 -2.37419e-09 0
68977.9 1 644947 -1.48349e-09 0
68977.9 1 1e+06 -9.07954e-10 0

168192 1 1e-06 -3.52396e-08 0
168192 1 1.55052e-06 -3.52396e-08 0
168192 1 2.4041e-06 -3.52396e-08 0
168192 1 3.72759e-06 -3.52396e-08 0
168192 1 5.77969e-06 -3.52396e-08 0
168192 1 8.96151e-06 -3.52396e-08 0
168192 1 1.3895e-05 -3.52396e-08 0
168192 1 2.15443e-05 -3.52396e-08 0
168192 1 3.34048e-05 -3.52396e-08 0
168192 1 5.17947e-05 -3.52396e-08 0
