#q_sq i k_sq Re(w) Im(w)
1.44974e-05 0 1.1911 1.39924 0
1.44974e-05 0 1.68985 1.33268 0
1.44974e-05 0 2.39743 1.26753 0
1.44974e-05 0 3.4013 1.21018 0
1.44974e-05 0 4.82552 1.16264 0
1.44974e-05 0 6.8461 1.12446 0
1.44974e-05 0 9.71274 1.09442 0
1.44974e-05 0 13.7797 1.07115 0
1.44974e-05 0 19.5497 1.05329 0
1.44974e-05 0 27.7356 1.03966 0
1.44974e-05 0 39.3493 1.02927 0
1.44974e-05 0 55.8259 1.02131 0
1.44974e-05 0 79.2016 1.01519 0
1.44974e-05 0 112.365 1.01038 0
1.44974e-05 0 159.416 1.00645 0
1.44974e-05 0 226.168 1.00318 0
1.44974e-05 0 320.87 1.00059 0
1.44974e-05 0 455.227 0.998652 0
1.44974e-05 0 645.842 0.997179 0
1.44974e-05 0 916.274 0.995941 0
1.44974e-05 0 1299.94 0.994826 0
1.44974e-05 0 1844.26 0.993803 0
1.44974e-05 0 2616.5 0.992862 0
1.44974e-05 0 3712.11 0.991993 0
1.44974e-05 0 5266.46 0.99119 0
1.44974e-05 0 7471.67 0.990445 0
1.44974e-05 0 10600.3 0.989752 0
1.44974e-05 0 15038.9 0.989105 0
1.44974e-05 0 21336 0.9885 0
1.44974e-05 0 30270 0.987933 0
1.44974e-05 0 42944.9 0.9874 0
1.44974e-05 0 60927 0.986899 0
1.44974e-05 0 86438.8 0.986426 0
1.44974e-05 0 122633 0.985978 0
1.44974e-05 0 173983 0.985555 0
1.44974e-05 0 246834 0.985153 0
1.44974e-05 0 350190 0.984771 0
1.44974e-05 0 496824 0.98441 0
1.44974e-05 0 704857 0.984062 0
1.44974e-05 0 1e+06 0.983729 0

3.53498e-05 0 1e-06 1.54826 0
3.53498e-05 0 1.41873e-06 1.54826 0
3.53498e-05 0 2.01279e-06 1.54826 0
3.53498e-05 0 2.85559e-06 1.54826 0
3.53498e-05 0 4.0513e-06 1.54826 0
3.53498e-05 0 5.74769e-06 1.54826 0
3.53498e-05 0 8.15441e-06 1.54826 0
3.53498e-05 0 1.15689e-05 1.54826 0
3.53498e-05 0 1.64131e-05 1.54826 0
3.53498e-05 0 2.32857e-05 1.54827 0
3.53498e-05 0 3.3036e-05 1.54827 0
3.53498e-05 0 4.6869e-05 1.54827 0
3.53498e-05 0 6.64944e-05 1.54827 0
3.53498e-05 0 9.43373e-05 1.54827 0
3.53498e-05 0 0.000133839 1.54828 0
3.53498e-05 0 0.000189881 1.54829 0
3.53498e-05 0 0.000269389 1.5483 0
3.53498e-05 0 0.000382189 1.54831 0
3.53498e-05 0 0.000542222 1.54833 0
3.53498e-05 0 0.000769265 1.54836 0
3.53498e-05 0 0.00109138 1.54841 0
3.53498e-05 0 0.00154837 1.54847 0
3.53498e-05 0 0.00219671 1.54855 0
3.53498e-05 0 0.00311653 1.54867 0
3.53498e-05 0 0.0044215 1.54884 0
3.53498e-05 0 0.0062729 1.54907 0
3.53498e-05 0 0.00889953 1.5494 0
3.53498e-05 0 0.012626 1.54984 0
3.53498e-05 0 0.0179128 1.55044 0
3.53498e-05 0 0.0254134 1.55124 0
3.53498e-05 0 0.0360547 1.55226 0
3.53498e-05 0 0.0511518 1.55349 0
3.53498e-05 0 0.0725704 1.55482 0
3.53498e-05 0 0.102958 1.55591 0
3.53498e-05 0 0.146069 1.55604 0
3.53498e-05 0 0.207231 1.55376 0
3.53498e-05 0 0.294005 1.54659 0
3.53498e-05 0 0.417112 1.53087 0
3.53498e-05 0 0.591769 1.50233 0
3.53498e-05 0 0.839558 1.45804 0
3.53498e-05 0 1.1911 1.39924 0
3.53498e-05 0 1.68985 1.33268 0
3.53498e-05 0 2.39743 1.26753 0
3.53498e-05 0 3.4013 1.21018 0
3.53498e-05 0 4.82552 1.16264 0
3.53498e-05 0 6.8461 1.12446 0
3.53498e-05 0 9.71274 1.09442 0
3.53498e-05 0 13.7797 1.07115 0
3.53498e-05 0 19.5497 1.05329 0
3.53498e-05 0 27.7356 1.03966 0
3.53498e-05 0 39.3493 1.02927 0
3.53498e-05 0 55.8259 1.02131 0
3.53498e-05 0 79.2016 1.01519 0
3.53498e-05 0 112.365 1.01038 0
3.53498e-05 0 159.416 1.00645 0
3.53498e-05 0 226.168 1.00318 0
3.53498e-05 0 320.87 1.00059 0
3.53498e-05 0 455.227 0.998652 0
3.53498e-05 0 645.842 0.997179 0
3.53498e-05 0 916.274 0.995941 0
3.53498e-05 0 1299.94 0.994826 0
3.53498e-05 0 1844.26 0.993803 0
3.53498e-05 0 2616.5 0.992862 0
3.53498e-05 0 3712.11 0.991993 0
3.53498e-05 0 5266.46 0.99119 0
3.53498e-05 0 7471.67 0.990445 0
3.53498e-05 0 10600.3 0.989752 0
3.53498e-05 0 15038.9 0.989105 0
3.53498e-05 0 21336 0.9885 0
3.53498e-05 0 30270 0.987933 0
3.53498e-05 0 42944.9 0.9874 0
3.53498e-05 0 60927 0.986899 0
3.53498e-05 0 86438.8 0.986426 0
3.53498e-05 0 122633 0.985978 0
3.53498e-05 0 173983 0.985555 0
3.53498e-05 0 246834 0.985153 0
3.53498e-05 0 350190 0.984771 0
3.53498e-05 0 496824 0.98441 0
3.53498e-05 0 704857 0.984062 0
3.53498e-05 0 1e+06 0.983729 0

8.61954e-05 0 1e-06 1.54826 0
8.61954e-05 0 1.41873e-06 1.54826 0
8.61954e-05 0 2.01279e-06 1.54826 0
8.61954e-05 0 2.85559e-06 1.54826 0
8.61954e-05 0 4.0513e-06 1.54826 0
8.61954e-05 0 5.74769e-06 1.54826 0
8.61954e-05 0 8.15441e-06 1.54826 0
8.61954e-05 0 1.15689e-05 1.54827 0
8.61954e-05 0 1.64131e-05 1.54827 0
8.61954e-05 0 2.32857e-05 1.54827 0
8.61954e-05 0 3.3036e-05 1.54827 0
8.61954e-05 0 4.6869e-05 1.54827 0
8.61954e-05 0 6.64944e-05 1.54827 0
8.61954e-05 0 9.43373e-05 1.54828 0
8.61954e-05 0 0.000133839 1.54828 0
8.61954e-05 0 0.000189881 1.54829 0
8.61954e-05 0 0.000269389 1.5483 0
8.61954e-05 0 0.000382189 1.54831 0
8.61954e-05 0 0.000542222 1.54834 0
8.61954e-05 0 0.000769265 1.54837 0
8.61954e-05 0 0.00109138 1.54841 0
8.61954e-05 0 0.00154837 1.54847 0
8.61954e-05 0 0.00219671 1.54855 0
8.61954e-05 0 0.00311653 1.54867 0
8.61954e-05 0 0.0044215 1.54884 0
8.61954e-05 0 0.0062729 1.54907 0
8.61954e-05 0 0.00889953 1.5494 0
8.61954e-05 0 0.012626 1.54984 0
8.61954e-05 0 0.0179128 1.55045 0
8.61954e-05 0 0.0254134 1.55124 0
8.61954e-05 0 0.0360547 1.55226 0
8.61954e-05 0 0.0511518 1.55349 0
8.61954e-05 0 0.0725704 1.55482 0
8.61954e-05 0 0.102958 1.55591 0
8.61954e-05 0 0.146069 1.55604 0
8.61954e-05 0 0.207231 1.55376 0
8.61954e-05 0 0.294005 1.54659 0
8.61954e-05 0 0.417112 1.53087 0
8.61954e-05 0 0.591769 1.50233 0
8.61954e-05 0 0.839558 1.45803 0
8.61954e-05 0 1.1911 1.39924 0
8.61954e-05 0 1.68985 1.33268 0
8.61954e-05 0 2.39743 1.26753 0
8.61954e-05 0 3.4013 1.21018 0
8.61954e-05 0 4.82552 1.16264 0
8.61954e-05 0 6.8461 1.12446 0
8.61954e-05 0 9.71274 1.09442 0
8.61954e-05 0 13.7797 1.07115 0
8.61954e-05 0 19.5497 1.05329 0
8.61954e-05 0 27.7356 1.03966 0
8.61954e-05 0 39.3493 1.02927 0
8.61954e-05 0 55.8259 1.02131 0
8.61954e-05 0 79.2016 1.01519 0
8.61954e-05 0 112.365 1.01038 0
8.61954e-05 0 159.416 1.00645 0
8.61954e-05 0 226.168 1.00318 0
8.61954e-05 0 320.87 1.00059 0
8.61954e-05 0 455.227 0.998652 0
8.61954e-05 0 645.842 0.997179 0
8.61954e-05 0 916.274 0.995941 0
8.61954e-05 0 1299.94 0.994826 0
8.61954e-05 0 1844.26 0.993803 0
8.61954e-05 0 2616.5 0.992862 0
8.61954e-05 0 3712.11 0.991993 0
8.61954e-05 0 5266.46 0.99119 0
8.61954e-05 0 7471.67 0.990445 0
8.61954e-05 0 10600.3 0.989752 0
8.61954e-05 0 15038.9 0.989105 0
8.61954e-05 0 21336 0.9885 0
8.61954e-05 0 30270 0.987933 0
8.61954e-05 0 42944.9 0.9874 0
8.61954e-05 0 60927 0.986899 0
8.61954e-05 0 86438.8 0.986426 0
8.61954e-05 0 122633 0.985978 0
8.61954e-05 0 173983 0.985555 0
8.61954e-05 0 246834 0.985153 0
8.61954e-05 0 350190 0.984771 0
8.61954e-05 0 496824 0.98441 0
8.61954e-05 0 704857 0.984062 0
8.61954e-05 0 1e+06 0.983729 0

0.000210175 0 1e-06 1.54827 0
0.000210175 0 1.41873e-06 1.54827 0
0.000210175 0 2.01279e-06 1.54827 0
0.000210175 0 2.85559e-06 1.54827 0
0.000210175 0 4.0513e-06 1.54827 0
0.000210175 0 5.74769e-06 1.54827 0
0.000210175 0 8.15441e-06 1.54827 0
0.000210175 0 1.15689e-05 1.54827 0
0.000210175 0 1.64131e-05 1.54827 0
0.000210175 0 2.32857e-05 1.54827 0
0.000210175 0 3.3036e-05 1.54827 0
0.000210175 0 4.6869e-05 1.54827 0
0.000210175 0 6.64944e-05 1.54828 0
0.000210175 0 9.43373e-05 1.54828 0
0.000210175 0 0.000133839 1.54829 0
0.000210175 0 0.000189881 1.54829 0
0.000210175 0 0.000269389 1.5483 0
0.000210175 0 0.000382189 1.54832 0
0.000210175 0 0.000542222 1.54834 0
0.000210175 0 0.000769265 1.54837 0
0.000210175 0 0.00109138 1.54841 0
0.000210175 0 0.00154837 1.54847 0
0.000210175 0 0.00219671 1.54856 0
0.000210175 0 0.00311653 1.54868 0
0.000210175 0 0.0044215 1.54884 0
0.000210175 0 0.0062729 1.54908 0
0.000210175 0 0.00889953 1.5494 0
0.000210175 0 0.012626 1.54985 0
0.000210175 0 0.0179128 1.55045 0
0.000210175 0 0.0254134 1.55125 0
0.000210175 0 0.0360547 1.55227 0
0.000210175 0 0.0511518 1.5535 0
0.000210175 0 0.0725704 1.55482 0
0.000210175 0 0.102958 1.55591 0
0.000210175 0 0.146069 1.55604 0
0.000210175 0 0.207231 1.55376 0
0.000210175 0 0.294005 1.54659 0
0.000210175 0 0.417112 1.53086 0
0.000210175 0 0.591769 1.50232 0
0.000210175 0 0.839558 1.45803 0
0.000210175 0 1.1911 1.39923 0
0.000210175 0 1.68985 1.33268 0
0.000210175 0 2.39743 1.26752 0
0.000210175 0 3.4013 1.21018 0
0.000210175 0 4.82552 1.16264 0
0.000210175 0 6.8461 1.12445 0
0.000210175 0 9.71274 1.09442 0
0.000210175 0 13.7797 1.07115 0
0.000210175 0 19.5497 1.05329 0
0.000210175 0 27.7356 1.03966 0
0.000210175 0 39.3493 1.02927 0
0.000210175 0 55.8259 1.02131 0
0.000210175 0 79.2016 1.01519 0
0.000210175 0 112.365 1.01038 0
0.000210175 0 159.416 1.00645 0
0.000210175 0 226.168 1.00318 0
0.000210175 0 320.87 1.00059 0
0.000210175 0 455.227 0.998652 0
0.000210175 0 645.842 0.997179 0
0.000210175 0 916.274 0.995941 0
0.000210175 0 1299.94 0.994826 0
0.000210175 0 1844.26 0.993803 0
0.000210175 0 2616.5 0.992862 0
0.000210175 0 3712.11 0.991993 0
0.000210175 0 5266.46 0.99119 0
0.000210175 0 7471.67 0.990445 0
0.000210175 0 10600.3 0.989752 0
0.000210175 0 15038.9 0.989105 0
0.000210175 0 21336 0.9885 0
0.000210175 0 30270 0.987933 0
0.000210175 0 42944.9 0.9874 0
0.000210175 0 60927 0.986899 0
0.000210175 0 86438.8 0.986426 0
0.000210175 0 122633 0.985978 0
0.000210175 0 173983 0.985555 0
0.000210175 0 246834 0.985153 0
0.000210175 0 350190 0.984771 0
0.000210175 0 496824 0.98441 0
0.000210175 0 704857 0.984062 0
0.000210175 0 1e+06 0.983729 0

0.000512481 0 1e-06 1.54828 0
0.000512481 0 1.41873e-06 1.54828 0
0.000512481 0 2.01279e-06 1.54828 0
0.000512481 0 2.85559e-06 1.54828 0
0.000512481 0 4.0513e-06 1.54828 0
0.000512481 0 5.74769e-06 1.54828 0
0.000512481 0 8.15441e-06 1.54828 0
0.000512481 0 1.15689e-05 1.54828 0
0.000512481 0 1.64131e-05 1.54828 0
0.000512481 0 2.32857e-05 1.54828 0
0.000512481 0 3.3036e-05 1.54828 0
0.000512481 0 4.6869e-05 1.54828 0
0.000512481 0 6.64944e-05 1.54829 0
0.000512481 0 9.43373e-05 1.54829 0
0.000512481 0 0.000133839 1.5483 0
0.000512481 0 0.000189881 1.5483 0
0.000512481 0 0.000269389 1.54831 0
0.000512481 0 0.000382189 1.54833 0
0.000512481 0 0.000542222 1.54835 0
0.000512481 0 0.000769265 1.54838 0
0.000512481 0 0.00109138 1.54842 0
0.000512481 0 0.00154837 1.54848 0
0.000512481 0 0.00219671 1.54857 0
0.000512481 0 0.00311653 1.54869 0
0.000512481 0 0.0044215 1.54885 0
0.000512481 0 0.0062729 1.54909 0
0.000512481 0 0.00889953 1.54941 0
0.000512481 0 0.012626 1.54985 0
0.000512481 0 0.0179128 1.55046 0
0.000512481 0 0.0254134 1.55125 0
0.000512481 0 0.0360547 1.55227 0
0.000512481 0 0.0511518 1.5535 0
0.000512481 0 0.0725704 1.55482 0
0.000512481 0 0.102958 1.55591 0
0.000512481 0 0.146069 1.55604 0
0.000512481 0 0.207231 1.55375 0
0.000512481 0 0.294005 1.54658 0
0.000512481 0 0.417112 1.53085 0
0.000512481 0 0.591769 1.50231 0
0.000512481 0 0.839558 1.45801 0
0.000512481 0 1.1911 1.39922 0
0.000512481 0 1.68985 1.33267 0
0.000512481 0 2.39743 1.26752 0
0.000512481 0 3.4013 1.21017 0
0.000512481 0 4.82552 1.16264 0
0.000512481 0 6.8461 1.12445 0
0.000512481 0 9.71274 1.09442 0
0.000512481 0 13.7797 1.07115 0
0.000512481 0 19.5497 1.05329 0
0.000512481 0 27.7356 1.03966 0
0.000512481 0 39.3493 1.02927 0
0.000512481 0 55.8259 1.02131 0
0.000512481 0 79.2016 1.01519 0
0.000512481 0 112.365 1.01038 0
0.000512481 0 159.416 1.00645 0
0.000512481 0 226.168 1.00318 0
0.000512481 0 320.87 1.00059 0
0.000512481 0 455.227 0.998652 0
0.000512481 0 645.842 0.997179 0
0.000512481 0 916.274 0.995941 0
0.000512481 0 1299.94 0.994826 0
0.000512481 0 1844.26 0.993803 0
0.000512481 0 2616.5 0.992862 0
0.000512481 0 3712.11 0.991993 0
0.000512481 0 5266.46 0.99119 0
0.000512481 0 7471.67 0.990445 0
0.000512481 0 10600.3 0.989752 0
0.000512481 0 15038.9 0.989105 0
0.000512481 0 21336 0.9885 0
0.000512481 0 30270 0.987933 0
0.000512481 0 42944.9 0.9874 0
0.000512481 0 60927 0.986899 0
0.000512481 0 86438.8 0.986426 0
0.000512481 0 122633 0.985978 0
0.000512481 0 173983 0.985555 0
0.000512481 0 246834 0.985153 0
0.000512481 0 350190 0.984771 0
0.000512481 0 496824 0.98441 0
0.000512481 0 704857 0.984062 0
0.000512481 0 1e+06 0.983729 0

0.00124961 0 1e-06 1.5483 0
0.00124961 0 1.41873e-06 1.5483 0
0.00124961 0 2.01279e-06 1.5483 0
0.00124961 0 2.85559e-06 1.5483 0
0.00124961 0 4.0513e-06 1.5483 0
0.00124961 0 5.74769e-06 1.5483 0
0.00124961 0 8.15441e-06 1.5483 0
