#q_sq i k_sq Re(w) Im(w)
2.43835e-06 2 8.03086e-05 -1.04812 0
2.43835e-06 2 0.00012452 -1.04811 0
2.43835e-06 2 0.00019307 -1.04811 0
2.43835e-06 2 0.000299358 -1.0481 0
2.43835e-06 2 0.000464159 -1.04808 0
2.43835e-06 2 0.000719686 -1.04806 0
2.43835e-06 2 0.00111588 -1.04802 0
2.43835e-06 2 0.0017302 -1.04795 0
2.43835e-06 2 0.0026827 -1.04784 0
2.43835e-06 2 0.00415956 -1.04764 0
2.43835e-06 2 0.00644947 -1.0473 0
2.43835e-06 2 0.01 -1.04663 0
2.43835e-06 2 0.0155052 -1.04534 0
2.43835e-06 2 0.024041 -1.04269 0
2.43835e-06 2 0.0372759 -1.03719 0
2.43835e-06 2 0.0577969 -1.02566 0
2.43835e-06 2 0.0896151 -1.00192 0
2.43835e-06 2 0.13895 -0.955156 0
2.43835e-06 2 0.215443 -0.870202 0
2.43835e-06 2 0.334048 -0.734227 0
2.43835e-06 2 0.517947 -0.551599 0
2.43835e-06 2 0.803086 -0.353525 0
2.43835e-06 2 1.2452 -0.183216 0
2.43835e-06 2 1.9307 -0.0704012 0
2.43835e-06 2 2.99358 -0.0180245 0
2.43835e-06 2 4.64159 -0.00336416 0
2.43835e-06 2 7.19686 -0.000910475 0
2.43835e-06 2 11.1588 -0.000369564 0
2.43835e-06 2 17.302 -0.000154173 0
2.43835e-06 2 26.827 -6.6235e-05 0
2.43835e-06 2 41.5956 -3.01924e-05 0
2.43835e-06 2 64.4947 -1.43543e-05 0
2.43835e-06 2 100 -7.02575e-06 0
2.43835e-06 2 155.052 -3.53928e-06 0
2.43835e-06 2 240.41 -1.83503e-06 0
2.43835e-06 2 372.759 -9.77739e-07 0
2.43835e-06 2 577.969 -5.33956e-07 0
2.43835e-06 2 896.151 -2.97905e-07 0
2.43835e-06 2 1389.5 -1.69226e-07 0
2.43835e-06 2 2154.43 -9.75619e-08 0
2.43835e-06 2 3340.48 -5.69254e-08 0
2.43835e-06 2 5179.47 -3.35376e-08 0
2.43835e-06 2 8030.86 -1.99133e-08 0
2.43835e-06 2 12452 -1.18988e-08 0
2.43835e-06 2 19307 -7.14685e-09 0
2.43835e-06 2 29935.8 -4.31121e-09 0
2.43835e-06 2 46415.9 -2.61015e-09 0
2.43835e-06 2 71968.6 -1.58521e-09 0
2.43835e-06 2 111588 -9.65354e-10 0
2.43835e-06 2 173020 -5.89293e-10 0
2.43835e-06 2 268270 -3.60503e-10 0
2.43835e-06 2 415956 -2.20968e-10 0
2.43835e-06 2 644947 -1.35682e-10 0
2.43835e-06 2 1e+06 -8.34498e-11 0

5.94557e-06 2 1e-06 -1.04812 0
5.94557e-06 2 1.55052e-06 -1.04812 0
5.94557e-06 2 2.4041e-06 -1.04812 0
5.94557e-06 2 3.72759e-06 -1.04812 0
5.94557e-06 2 5.77969e-06 -1.04812 0
5.94557e-06 2 8.96151e-06 -1.04812 0
5.94557e-06 2 1.3895e-05 -1.04812 0
5.94557e-06 2 2.15443e-05 -1.04812 0
5.94557e-06 2 3.34048e-05 -1.04812 0
5.94557e-06 2 5.17947e-05 -1.04812 0
5.94557e-06 2 8.03086e-05 -1.04812 0
5.94557e-06 2 0.00012452 -1.04811 0
5.94557e-06 2 0.00019307 -1.04811 0
5.94557e-06 2 0.000299358 -1.0481 0
5.94557e-06 2 0.000464159 -1.04808 0
5.94557e-06 2 0.000719686 -1.04806 0
5.94557e-06 2 0.00111588 -1.04802 0
5.94557e-06 2 0.0017302 -1.04795 0
5.94557e-06 2 0.0026827 -1.04784 0
5.94557e-06 2 0.00415956 -1.04764 0
5.94557e-06 2 0.00644947 -1.04729 0
5.94557e-06 2 0.01 -1.04663 0
5.94557e-06 2 0.0155052 -1.04534 0
5.94557e-06 2 0.024041 -1.04269 0
5.94557e-06 2 0.0372759 -1.03719 0
5.94557e-06 2 0.0577969 -1.02566 0
5.94557e-06 2 0.0896151 -1.00192 0
5.94557e-06 2 0.13895 -0.955155 0
5.94557e-06 2 0.215443 -0.870201 0
5.94557e-06 2 0.334048 -0.734226 0
5.94557e-06 2 0.517947 -0.551598 0
5.94557e-06 2 0.803086 -0.353525 0
5.94557e-06 2 1.2452 -0.183216 0
5.94557e-06 2 1.9307 -0.0704011 0
5.94557e-06 2 2.99358 -0.0180245 0
5.94557e-06 2 4.64159 -0.00336416 0
5.94557e-06 2 7.19686 -0.000910475 0
5.94557e-06 2 11.1588 -0.000369564 0
5.94557e-06 2 17.302 -0.000154173 0
5.94557e-06 2 26.827 -6.62349e-05 0
5.94557e-06 2 41.5956 -3.01924e-05 0
5.94557e-06 2 64.4947 -1.43543e-05 0
5.94557e-06 2 100 -7.02575e-06 0
5.94557e-06 2 155.052 -3.53928e-06 0
5.94557e-06 2 240.41 -1.83503e-06 0
5.94557e-06 2 372.759 -9.77739e-07 0
5.94557e-06 2 577.969 -5.33956e-07 0
5.94557e-06 2 896.151 -2.97905e-07 0
5.94557e-06 2 1389.5 -1.69226e-07 0
5.94557e-06 2 2154.43 -9.75619e-08 0
5.94557e-06 2 3340.48 -5.69254e-08 0
5.94557e-06 2 5179.47 -3.35376e-08 0
5.94557e-06 2 8030.86 -1.99133e-08 0
5.94557e-06 2 12452 -1.18988e-08 0
5.94557e-06 2 19307 -7.14685e-09 0
5.94557e-06 2 29935.8 -4.31121e-09 0
5.94557e-06 2 46415.9 -2.61015e-09 0
5.94557e-06 2 71968.6 -1.58521e-09 0
5.94557e-06 2 111588 -9.65354e-10 0
5.94557e-06 2 173020 -5.89293e-10 0
5.94557e-06 2 268270 -3.60503e-10 0
5.94557e-06 2 415956 -2.20968e-10 0
5.94557e-06 2 644947 -1.35682e-10 0
5.94557e-06 2 1e+06 -8.34497e-11 0

1.44974e-05 2 1e-06 -1.04812 0
1.44974e-05 2 1.55052e-06 -1.04812 0
1.44974e-05 2 2.4041e-06 -1.04812 0
1.44974e-05 2 3.72759e-06 -1.04812 0
1.44974e-05 2 5.77969e-06 -1.04812 0
1.44974e-05 2 8.96151e-06 -1.04812 0
1.44974e-05 2 1.3895e-05 -1.04812 0
1.44974e-05 2 2.15443e-05 -1.04812 0
1.44974e-05 2 3.34048e-05 -1.04812 0
1.44974e-05 2 5.17947e-05 -1.04812 0
1.44974e-05 2 8.03086e-05 -1.04812 0
1.44974e-05 2 0.00012452 -1.04811 0
1.44974e-05 2 0.00019307 -1.04811 0
1.44974e-05 2 0.000299358 -1.0481 0
1.44974e-05 2 0.000464159 -1.04808 0
1.44974e-05 2 0.000719686 -1.04806 0
1.44974e-05 2 0.00111588 -1.04802 0
1.44974e-05 2 0.0017302 -1.04795 0
1.44974e-05 2 0.0026827 -1.04784 0
1.44974e-05 2 0.00415956 -1.04764 0
1.44974e-05 2 0.00644947 -1.04729 0
1.44974e-05 2 0.01 -1.04663 0
1.44974e-05 2 0.0155052 -1.04534 0
1.44974e-05 2 0.024041 -1.04269 0
1.44974e-05 2 0.0372759 -1.03719 0
1.44974e-05 2 0.0577969 -1.02566 0
1.44974e-05 2 0.0896151 -1.00192 0
1.44974e-05 2 0.13895 -0.955153 0
1.44974e-05 2 0.215443 -0.870199 0
1.44974e-05 2 0.334048 -0.734223 0
1.44974e-05 2 0.517947 -0.551596 0
1.44974e-05 2 0.803086 -0.353524 0
1.44974e-05 2 1.2452 -0.183215 0
1.44974e-05 2 1.9307 -0.0704009 0
1.44974e-05 2 2.99358 -0.0180245 0
1.44974e-05 2 4.64159 -0.00336415 0
1.44974e-05 2 7.19686 -0.000910474 0
1.44974e-05 2 11.1588 -0.000369564 0
1.44974e-05 2 17.302 -0.000154172 0
1.44974e-05 2 26.827 -6.62349e-05 0
1.44974e-05 2 41.5956 -3.01924e-05 0
1.44974e-05 2 64.4947 -1.43543e-05 0
1.44974e-05 2 100 -7.02575e-06 0
1.44974e-05 2 155.052 -3.53928e-06 0
1.44974e-05 2 240.41 -1.83503e-06 0
1.44974e-05 2 372.759 -9.77739e-07 0
1.44974e-05 2 577.969 -5.33956e-07 0
1.44974e-05 2 896.151 -2.97905e-07 0
1.44974e-05 2 1389.5 -1.69226e-07 0
1.44974e-05 2 2154.43 -9.75619e-08 0
1.44974e-05 2 3340.48 -5.69254e-08 0
1.44974e-05 2 5179.47 -3.35376e-08 0
1.44974e-05 2 8030.86 -1.99133e-08 0
1.44974e-05 2 12452 -1.18988e-08 0
1.44974e-05 2 19307 -7.14685e-09 0
1.44974e-05 2 29935.8 -4.31121e-09 0
1.44974e-05 2 46415.9 -2.61015e-09 0
1.44974e-05 2 71968.6 -1.58521e-09 0
1.44974e-05 2 111588 -9.65354e-10 0
1.44974e-05 2 173020 -5.89293e-10 0
1.44974e-05 2 268270 -3.60503e-10 0
1.44974e-05 2 415956 -2.20968e-10 0
1.44974e-05 2 644947 -1.35682e-10 0
1.44974e-05 2 1e+06 -8.34497e-11 0

3.53498e-05 2 1e-06 -1.04812 0
3.53498e-05 2 1.55052e-06 -1.04812 0
3.53498e-05 2 2.4041e-06 -1.04812 0
3.53498e-05 2 3.72759e-06 -1.04812 0
3.53498e-05 2 5.77969e-06 -1.04812 0
3.53498e-05 2 8.96151e-06 -1.04812 0
3.53498e-05 2 1.3895e-05 -1.04812 0
3.53498e-05 2 2.15443e-05 -1.04812 0
3.53498e-05 2 3.34048e-05 -1.04812 0
3.53498e-05 2 5.17947e-05 -1.04812 0
3.53498e-05 2 8.03086e-05 -1.04812 0
3.53498e-05 2 0.00012452 -1.04811 0
3.53498e-05 2 0.00019307 -1.04811 0
3.53498e-05 2 0.000299358 -1.0481 0
3.53498e-05 2 0.000464159 -1.04808 0
3.53498e-05 2 0.000719686 -1.04806 0
3.53498e-05 2 0.00111588 -1.04801 0
3.53498e-05 2 0.0017302 -1.04795 0
3.53498e-05 2 0.0026827 -1.04784 0
3.53498e-05 2 0.00415956 -1.04764 0
3.53498e-05 2 0.00644947 -1.04729 0
3.53498e-05 2 0.01 -1.04663 0
3.53498e-05 2 0.0155052 -1.04533 0
3.53498e-05 2 0.024041 -1.04269 0
3.53498e-05 2 0.0372759 -1.03718 0
3.53498e-05 2 0.0577969 -1.02566 0
3.53498e-05 2 0.0896151 -1.00192 0
3.53498e-05 2 0.13895 -0.955148 0
3.53498e-05 2 0.215443 -0.870192 0
3.53498e-05 2 0.334048 -0.734218 0
3.53498e-05 2 0.517947 -0.551592 0
3.53498e-05 2 0.803086 -0.353521 0
3.53498e-05 2 1.2452 -0.183214 0
3.53498e-05 2 1.9307 -0.0704004 0
3.53498e-05 2 2.99358 -0.0180243 0
3.53498e-05 2 4.64159 -0.00336414 0
3.53498e-05 2 7.19686 -0.000910473 0
3.53498e-05 2 11.1588 -0.000369563 0
3.53498e-05 2 17.302 -0.000154172 0
3.53498e-05 2 26.827 -6.62349e-05 0
3.53498e-05 2 41.5956 -3.01924e-05 0
3.53498e-05 2 64.4947 -1.43543e-05 0
3.53498e-05 2 100 -7.02575e-06 0
3.53498e-05 2 155.052 -3.53928e-06 0
3.53498e-05 2 240.41 -1.83503e-06 0
3.53498e-05 2 372.759 -9.77738e-07 0
3.53498e-05 2 577.969 -5.33956e-07 0
3.53498e-05 2 896.151 -2.97905e-07 0
3.53498e-05 2 1389.5 -1.69226e-07 0
3.53498e-05 2 2154.43 -9.75619e-08 0
3.53498e-05 2 3340.48 -5.69254e-08 0
3.53498e-05 2 5179.47 -3.35376e-08 0
3.53498e-05 2 8030.86 -1.99133e-08 0
3.53498e-05 2 12452 -1.18988e-08 0
3.53498e-05 2 19307 -7.14685e-09 0
3.53498e-05 2 29935.8 -4.31121e-09 0
3.53498e-05 2 46415.9 -2.61015e-09 0
3.53498e-05 2 71968.6 -1.58521e-09 0
3.53498e-05 2 111588 -9.65354e-10 0
3.53498e-05 2 173020 -5.89293e-10 0
3.53498e-05 2 268270 -3.60503e-10 0
3.53498e-05 2 415956 -2.20968e-10 0
3.53498e-05 2 644947 -1.35682e-10 0
3.53498e-05 2 1e+06 -8.34497e-11 0

8.61954e-05 2 1e-06 -1.04812 0
8.61954e-05 2 1.55052e-06 -1.04812 0
8.61954e-05 2 2.4041e-06 -1.04812 0
8.61954e-05 2 3.72759e-06 -1.04812 0
8.61954e-05 2 5.77969e-06 -1.04812 0
8.61954e-05 2 8.96151e-06 -1.04812 0
8.61954e-05 2 1.3895e-05 -1.04812 0
8.61954e-05 2 2.15443e-05 -1.04812 0
8.61954e-05 2 3.34048e-05 -1.04812 0
8.61954e-05 2 5.17947e-05 -1.04812 0
8.61954e-05 2 8.03086e-05 -1.04811 0
8.61954e-05 2 0.00012452 -1.04811 0
8.61954e-05 2 0.00019307 -1.0481 0
8.61954e-05 2 0.000299358 -1.04809 0
8.61954e-05 2 0.000464159 -1.04808 0
8.61954e-05 2 0.000719686 -1.04805 0
8.61954e-05 2 0.00111588 -1.04801 0
8.61954e-05 2 0.0017302 -1.04795 0
8.61954e-05 2 0.0026827 -1.04784 0
8.61954e-05 2 0.00415956 -1.04764 0
8.61954e-05 2 0.00644947 -1.04729 0
8.61954e-05 2 0.01 -1.04663 0
8.61954e-05 2 0.0155052 -1.04533 0
8.61954e-05 2 0.024041 -1.04268 0
8.61954e-05 2 0.0372759 -1.03718 0
8.61954e-05 2 0.0577969 -1.02565 0
8.61954e-05 2 0.0896151 -1.00191 0
8.61954e-05 2 0.13895 -0.955134 0
8.61954e-05 2 0.215443 -0.870178 0
8.61954e-05 2 0.334048 -0.734203 0
8.61954e-05 2 0.517947 -0.551581 0
8.61954e-05 2 0.803086 -0.353514 0
8.61954e-05 2 1.2452 -0.18321 0
8.61954e-05 2 1.9307 -0.0703993 0
8.61954e-05 2 2.99358 -0.0180241 0
8.61954e-05 2 4.64159 -0.00336411 0
8.61954e-05 2 7.19686 -0.000910469 0
8.61954e-05 2 11.1588 -0.000369563 0
8.61954e-05 2 17.302 -0.000154172 0
8.61954e-05 2 26.827 -6.62349e-05 0
8.61954e-05 2 41.5956 -3.01924e-05 0
8.61954e-05 2 64.4947 -1.43543e-05 0
8.61954e-05 2 100 -7.02574e-06 0
8.61954e-05 2 155.052 -3.53928e-06 0
8.61954e-05 2 240.41 -1.83503e-06 0
8.61954e-05 2 372.759 -9.77738e-07 0
8.61954e-05 2 577.969 -5.33956e-07 0
8.61954e-05 2 896.151 -2.97905e-07 0
8.61954e-05 2 1389.5 -1.69226e-07 0
8.61954e-05 2 2154.43 -9.75619e-08 0
8.61954e-05 2 3340.48 -5.69254e-08 0
8.61954e-05 2 5179.47 -3.35376e-08 0
8.61954e-05 2 8030.86 -1.99133e-08 0
8.61954e-05 2 12452 -1.18988e-08 0
8.61954e-05 2 19307 -7.14685e-09 0
8.61954e-05 2 29935.8 -4.31121e-09 0
8.61954e-05 2 46415.9 -2.61015e-09 0
8.61954e-05 2 71968.6 -1.58521e-09 0
8.61954e-05 2 111588 -9.65354e-10 0
8.61954e-05 2 173020 -5.89293e-10 0
8.61954e-05 2 268270 -3.60503e-10 0
8.61954e-05 2 415956 -2.20968e-10 0
8.61954e-05 2 644947 -1.35682e-10 0
8.61954e-05 2 1e+06 -8.34497e-11 0

0.000210175 2 1e-06 -1.04812 0
0.000210175 2 1.55052e-06 -1.04812 0
0.000210175 2 2.4041e-06 -1.04812 0
0.000210175 2 3.72759e-06 -1.04812 0
0.000210175 2 5.77969e-06 -1.04812 0
0.000210175 2 8.96151e-06 -1.04812 0
0.000210175 2 1.3895e-05 -1.04812 0
0.000210175 2 2.15443e-05 -1.04812 0
0.000210175 2 3.34048e-05 -1.04812 0
0.000210175 2 5.17947e-05 -1.04811 0
0.000210175 2 8.03086e-05 -1.04811 0
0.000210175 2 0.00012452 -1.04811 0
0.000210175 2 0.00019307 -1.0481 0
0.000210175 2 0.000299358 -1.04809 0
0.000210175 2 0.000464159 -1.04808 0
0.000210175 2 0.000719686 -1.04805 0
0.000210175 2 0.00111588 -1.04801 0
0.000210175 2 0.0017302 -1.04794 0
0.000210175 2 0.0026827 -1.04783 0
0.000210175 2 0.00415956 -1.04764 0
0.000210175 2 0.00644947 -1.04729 0
0.000210175 2 0.01 -1.04662 0
0.000210175 2 0.0155052 -1.04532 0
0.000210175 2 0.024041 -1.04267 0
0.000210175 2 0.0372759 -1.03716 0
0.000210175 2 0.0577969 -1.02563 0
0.000210175 2 0.0896151 -1.00188 0
0.000210175 2 0.13895 -0.955102 0
0.000210175 2 0.215443 -0.870142 0
0.000210175 2 0.334048 -0.734169 0
0.000210175 2 0.517947 -0.551554 0
0.000210175 2 0.803086 -0.353498 0
0.000210175 2 1.2452 -0.183202 0
0.000210175 2 1.9307 -0.0703964 0
0.000210175 2 2.99358 -0.0180234 0
0.000210175 2 4.64159 -0.00336402 0
0.000210175 2 7.19686 -0.000910461 0
0.000210175 2 11.1588 -0.000369561 0
0.000210175 2 17.302 -0.000154172 0
0.000210175 2 26.827 -6.62347e-05 0
0.000210175 2 41.5956 -3.01923e-05 0
0.000210175 2 64.4947 -1.43543e-05 0
0.000210175 2 100 -7.02574e-06 0
0.000210175 2 155.052 -3.53928e-06 0
0.000210175 2 240.41 -1.83503e-06 0
0.000210175 2 372.759 -9.77738e-07 0
0.000210175 2 577.969 -5.33956e-07 0
0.000210175 2 896.151 -2.97905e-07 0
0.000210175 2 1389.5 -1.69226e-07 0
0.000210175 2 2154.43 -9.75619e-08 0
0.000210175 2 3340.48 -5.69254e-08 0
0.000210175 2 5179.47 -3.35376e-08 0
0.000210175 2 8030.86 -1.99133e-08 0
0.000210175 2 12452 -1.18988e-08 0
0.000210175 2 19307 -7.14685e-09 0
0.000210175 2 29935.8 -4.31121e-09 0
0.000210175 2 46415.9 -2.61015e-09 0
0.000210175 2 71968.6 -1.58521e-09 0
0.000210175 2 111588 -9.65354e-10 0
0.000210175 2 173020 -5.89293e-10 0
0.000210175 2 268270 -3.60503e-10 0
0.000210175 2 415956 -2.20968e-10 0
0.000210175 2 644947 -1.35682e-10 0
0.000210175 2 1e+06 -8.34497e-11 0

0.000512481 2 1e-06 -1.04811 0
0.000512481 2 1.55052e-06 -1.04811 0
0.000512481 2 2.4041e-06 -1.04811 0
0.000512481 2 3.72759e-06 -1.04811 0
0.000512481 2 5.77969e-06 -1.04811 0
0.000512481 2 8.96151e-06 -1.04811 0
0.000512481 2 1.3895e-05 -1.04811 0
0.000512481 2 2.15443e-05 -1.04811 0
0.000512481 2 3.34048e-05 -1.04811 0
0.000512481 2 5.17947e-05 -1.04811 0
0.000512481 2 8.03086e-05 -1.04811 0
0.000512481 2 0.00012452 -1.0481 0
0.000512481 2 0.00019307 -1.04809 0
0.000512481 2 0.000299358 -1.04808 0
0.000512481 2 0.000464159 -1.04807 0
0.000512481 2 0.000719686 -1.04804 0
0.000512481 2 0.00111588 -1.048 0
0.000512481 2 0.0017302 -1.04794 0
0.000512481 2 0.0026827 -1.04782 0
0.000512481 2 0.00415956 -1.04763 0
0.000512481 2 0.00644947 -1.04727 0
0.000512481 2 0.01 -1.04661 0
0.000512481 2 0.0155052 -1.0453 0
0.000512481 2 0.024041 -1.04265 0
0.000512481 2 0.0372759 -1.03713 0
0.000512481 2 0.0577969 -1.02558 0
0.000512481 2 0.0896151 -1.00182 0
0.000512481 2 0.13895 -0.955024 0
0.000512481 2 0.215443 -0.870055 0
0.000512481 2 0.334048 -0.734086 0
0.000512481 2 0.517947 -0.551489 0
0.000512481 2 0.803086 -0.353457 0
0.000512481 2 1.2452 -0.183183 0
0.000512481 2 1.9307 -0.0703893 0
0.000512481 2 2.99358 -0.0180218 0
0.000512481 2 4.64159 -0.00336383 0
0.000512481 2 7.19686 -0.000910439 0
0.000512481 2 11.1588 -0.000369556 0
0.000512481 2 17.302 -0.00015417 0
0.000512481 2 26.827 -6.62344e-05 0
0.000512481 2 41.5956 -3.01922e-05 0
0.000512481 2 64.4947 -1.43543e-05 0
0.000512481 2 100 -7.02573e-06 0
0.000512481 2 155.052 -3.53928e-06 0
0.000512481 2 240.41 -1.83503e-06 0
0.000512481 2 372.759 -9.77738e-07 0
0.000512481 2 577.969 -5.33955e-07 0
0.000512481 2 896.151 -2.97905e-07 0
0.000512481 2 1389.5 -1.69226e-07 0
0.000512481 2 2154.43 -9.75619e-08 0
0.000512481 2 3340.48 -5.69254e-08 0
0.000512481 2 5179.47 -3.35376e-08 0
0.000512481 2 8030.86 -1.99133e-08 0
0.000512481 2 12452 -1.18988e-08 0
0.000512481 2 19307 -7.14685e-09 0
0.000512481 2 29935.8 -4.31121e-09 0
0.000512481 2 46415.9 -2.61015e-09 0
0.000512481 2 71968.6 -1.58521e-09 0
0.000512481 2 111588 -9.65354e-10 0
0.000512481 2 173020 -5.89293e-10 0
0.000512481 2 268270 -3.60503e-10 0
0.000512481 2 415956 -2.20968e-10 0
0.000512481 2 644947 -1.35682e-10 0
0.000512481 2 1e+06 -8.34497e-11 0

0.00124961 2 1e-06 -1.0481 0
0.00124961 2 1.55052e-06 -1.0481 0
0.00124961 2 2.4041e-06 -1.0481 0
0.00124961 2 3.72759e-06 -1.0481 0
0.00124961 2 5.77969e-06 -1.04809 0
0.00124961 2 8.96151e-06 -1.04809 0
0.00124961 2 1.3895e-05 -1.04809 0
0.00124961 2 2.15443e-05 -1.04809 0
0.00124961 2 3.34048e-05 -1.04809 0
0.00124961 2 5.17947e-05 -1.04809 0
0.00124961 2 8.03086e-05 -1.04809 0
0.00124961 2 0.00012452 -1.04808 0
0.00124961 2 0.00019307 -1.04808 0
0.00124961 2 0.000299358 -1.04807 0
0.00124961 2 0.000464159 -1.04805 0
0.00124961 2 0.000719686 -1.04802 0
0.00124961 2 0.00111588 -1.04798 0
0.00124961 2 0.0017302 -1.04791 0
0.00124961 2 0.0026827 -1.0478 0
0.00124961 2 0.00415956 -1.0476 0
0.00124961 2 0.00644947 -1.04724 0
0.00124961 2 0.01 -1.04657 0
0.00124961 2 0.0155052 -1.04525 0
0.00124961 2 0.024041 -1.04258 0
0.00124961 2 0.0372759 -1.03704 0
0.00124961 2 0.0577969 -1.02546 0
0.00124961 2 0.0896151 -1.00166 0
0.00124961 2 0.13895 -0.954832 0
0.00124961 2 0.215443 -0.869842 0
0.00124961 2 0.334048 -0.733882 0
0.00124961 2 0.517947 -0.551329 0
0.00124961 2 0.803086 -0.353358 0
0.00124961 2 1.2452 -0.183134 0
0.00124961 2 1.9307 -0.0703721 0
0.00124961 2 2.99358 -0.0180179 0
0.00124961 2 4.64159 -0.00336335 0
0.00124961 2 7.19686 -0.000910388 0
0.00124961 2 11.1588 -0.000369544 0
0.00124961 2 17.302 -0.000154167 0
0.00124961 2 26.827 -6.62335e-05 0
0.00124961 2 41.5956 -3.0192e-05 0
0.00124961 2 64.4947 -1.43542e-05 0
0.00124961 2 100 -7.02571e-06 0
0.00124961 2 155.052 -3.53927e-06 0
0.00124961 2 240.41 -1.83503e-06 0
0.00124961 2 372.759 -9.77737e-07 0
0.00124961 2 577.969 -5.33955e-07 0
0.00124961 2 896.151 -2.97905e-07 0
0.00124961 2 1389.5 -1.69225e-07 0
0.00124961 2 2154.43 -9.75619e-08 0
0.00124961 2 3340.48 -5.69254e-08 0
0.00124961 2 5179.47 -3.35376e-08 0
0.00124961 2 8030.86 -1.99133e-08 0
0.00124961 2 12452 -1.18988e-08 0
0.00124961 2 19307 -7.14685e-09 0
0.00124961 2 29935.8 -4.31121e-09 0
0.00124961 2 46415.9 -2.61015e-09 0
0.00124961 2 71968.6 -1.58521e-09 0
0.00124961 2 111588 -9.65354e-10 0
0.00124961 2 173020 -5.89293e-10 0
0.00124961 2 268270 -3.60503e-10 0
0.00124961 2 415956 -2.20968e-10 0
0.00124961 2 644947 -1.35682e-10 0
0.00124961 2 1e+06 -8.34497e-11 0

0.00304699 2 1e-06 -1.04805 0
0.00304699 2 1.55052e-06 -1.04805 0
0.00304699 2 2.4041e-06 -1.04805 0
0.00304699 2 3.72759e-06 -1.04805 0
0.00304699 2 5.77969e-06 -1.04805 0
0.00304699 2 8.96151e-06 -1.04805 0
0.00304699 2 1.3895e-05 -1.04805 0
0.00304699 2 2.15443e-05 -1.04805 0
0.00304699 2 3.34048e-05 -1.04805 0
0.00304699 2 5.17947e-05 -1.04805 0
0.00304699 2 8.03086e-05 -1.04804 0
0.00304699 2 0.00012452 -1.04804 0
0.00304699 2 0.00019307 -1.04803 0
0.00304699 2 0.000299358 -1.04802 0
0.00304699 2 0.000464159 -1.048 0
0.00304699 2 0.000719686 -1.04798 0
