#q_sq i k_sq Re(w) Im(w)
0.00742964 0 0.000299358 1.59324 0
0.00742964 0 0.000464159 1.59327 0
0.00742964 0 0.000719686 1.59332 0
0.00742964 0 0.00111588 1.59339 0
0.00742964 0 0.0017302 1.59351 0
0.00742964 0 0.0026827 1.59369 0
0.00742964 0 0.00415956 1.59396 0
0.00742964 0 0.00644947 1.59437 0
0.00742964 0 0.01 1.59497 0
0.00742964 0 0.0155052 1.59582 0
0.00742964 0 0.024041 1.59695 0
0.00742964 0 0.0372759 1.59831 0
0.00742964 0 0.0577969 1.59952 0
0.00742964 0 0.0896151 1.59953 0
0.00742964 0 0.13895 1.59603 0
0.00742964 0 0.215443 1.5849 0
0.00742964 0 0.334048 1.56077 0
0.00742964 0 0.517947 1.52004 0
0.00742964 0 0.803086 1.46467 0
0.00742964 0 1.2452 1.40111 0
0.00742964 0 1.9307 1.33403 0
0.00742964 0 2.99358 1.26473 0
0.00742964 0 4.64159 1.1949 0
0.00742964 0 7.19686 1.12969 0
0.00742964 0 11.1588 1.0774 0
0.00742964 0 17.302 1.04413 0
0.00742964 0 26.827 1.02729 0
0.00742964 0 41.5956 1.01842 0
0.00742964 0 64.4947 1.01204 0
0.00742964 0 100 1.00679 0
0.00742964 0 155.052 1.00237 0
0.00742964 0 240.41 0.998592 0
0.00742964 0 372.759 0.995333 0
0.00742964 0 577.969 0.99249 0
0.00742964 0 896.151 0.989988 0
0.00742964 0 1389.5 0.987768 0
0.00742964 0 2154.43 0.985783 0
0.00742964 0 3340.48 0.983999 0
0.00742964 0 5179.47 0.982386 0
0.00742964 0 8030.86 0.98092 0
0.00742964 0 12452 0.979581 0
0.00742964 0 19307 0.978354 0
0.00742964 0 29935.8 0.977224 0
0.00742964 0 46415.9 0.976182 0
0.00742964 0 71968.6 0.975216 0
0.00742964 0 111588 0.97432 0
0.00742964 0 173020 0.973485 0
0.00742964 0 268270 0.972705 0
0.00742964 0 415956 0.971975 0
0.00742964 0 644947 0.971291 0
0.00742964 0 1e+06 0.970649 0

0.0181161 0 1e-06 1.59369 0
0.0181161 0 1.55052e-06 1.59369 0
0.0181161 0 2.4041e-06 1.59369 0
0.0181161 0 3.72759e-06 1.59369 0
0.0181161 0 5.77969e-06 1.59369 0
0.0181161 0 8.96151e-06 1.59369 0
0.0181161 0 1.3895e-05 1.59369 0
0.0181161 0 2.15443e-05 1.59369 0
0.0181161 0 3.34048e-05 1.59369 0
0.0181161 0 5.17947e-05 1.5937 0
0.0181161 0 8.03086e-05 1.5937 0
0.0181161 0 0.00012452 1.59371 0
0.0181161 0 0.00019307 1.59372 0
0.0181161 0 0.000299358 1.59374 0
0.0181161 0 0.000464159 1.59377 0
0.0181161 0 0.000719686 1.59382 0
0.0181161 0 0.00111588 1.59389 0
0.0181161 0 0.0017302 1.594 0
0.0181161 0 0.0026827 1.59418 0
0.0181161 0 0.00415956 1.59443 0
0.0181161 0 0.00644947 1.59482 0
0.0181161 0 0.01 1.59539 0
0.0181161 0 0.0155052 1.59619 0
0.0181161 0 0.024041 1.59726 0
0.0181161 0 0.0372759 1.59852 0
0.0181161 0 0.0577969 1.59959 0
0.0181161 0 0.0896151 1.59943 0
0.0181161 0 0.13895 1.59573 0
0.0181161 0 0.215443 1.58441 0
0.0181161 0 0.334048 1.56018 0
0.0181161 0 0.517947 1.51947 0
0.0181161 0 0.803086 1.46422 0
0.0181161 0 1.2452 1.40079 0
0.0181161 0 1.9307 1.33381 0
0.0181161 0 2.99358 1.26459 0
0.0181161 0 4.64159 1.19481 0
0.0181161 0 7.19686 1.12964 0
0.0181161 0 11.1588 1.07738 0
0.0181161 0 17.302 1.04412 0
0.0181161 0 26.827 1.02729 0
0.0181161 0 41.5956 1.01842 0
0.0181161 0 64.4947 1.01204 0
0.0181161 0 100 1.00679 0
0.0181161 0 155.052 1.00237 0
0.0181161 0 240.41 0.998592 0
0.0181161 0 372.759 0.995333 0
0.0181161 0 577.969 0.99249 0
0.0181161 0 896.151 0.989988 0
0.0181161 0 1389.5 0.987768 0
0.0181161 0 2154.43 0.985783 0
0.0181161 0 3340.48 0.983999 0
0.0181161 0 5179.47 0.982386 0
0.0181161 0 8030.86 0.98092 0
0.0181161 0 12452 0.979581 0
0.0181161 0 19307 0.978354 0
0.0181161 0 29935.8 0.977224 0
0.0181161 0 46415.9 0.976182 0
0.0181161 0 71968.6 0.975216 0
0.0181161 0 111588 0.97432 0
0.0181161 0 173020 0.973485 0
0.0181161 0 268270 0.972705 0
0.0181161 0 415956 0.971975 0
0.0181161 0 644947 0.971291 0
0.0181161 0 1e+06 0.970649 0

0.0441734 0 1e-06 1.59483 0
0.0441734 0 1.55052e-06 1.59483 0
0.0441734 0 2.4041e-06 1.59483 0
0.0441734 0 3.72759e-06 1.59483 0
0.0441734 0 5.77969e-06 1.59483 0
0.0441734 0 8.96151e-06 1.59484 0
0.0441734 0 1.3895e-05 1.59484 0
0.0441734 0 2.15443e-05 1.59484 0
0.0441734 0 3.34048e-05 1.59484 0
0.0441734 0 5.17947e-05 1.59484 0
0.0441734 0 8.03086e-05 1.59485 0
0.0441734 0 0.00012452 1.59485 0
0.0441734 0 0.00019307 1.59487 0
0.0441734 0 0.000299358 1.59488 0
0.0441734 0 0.000464159 1.59491 0
0.0441734 0 0.000719686 1.59495 0
0.0441734 0 0.00111588 1.59502 0
0.0441734 0 0.0017302 1.59511 0
0.0441734 0 0.0026827 1.59527 0
0.0441734 0 0.00415956 1.59549 0
0.0441734 0 0.00644947 1.59583 0
0.0441734 0 0.01 1.59633 0
0.0441734 0 0.0155052 1.59703 0
0.0441734 0 0.024041 1.59794 0
0.0441734 0 0.0372759 1.59896 0
0.0441734 0 0.0577969 1.59972 0
0.0441734 0 0.0896151 1.59914 0
0.0441734 0 0.13895 1.59497 0
0.0441734 0 0.215443 1.58322 0
0.0441734 0 0.334048 1.55874 0
0.0441734 0 0.517947 1.51808 0
0.0441734 0 0.803086 1.46312 0
0.0441734 0 1.2452 1.40003 0
0.0441734 0 1.9307 1.3333 0
0.0441734 0 2.99358 1.26425 0
0.0441734 0 4.64159 1.1946 0
0.0441734 0 7.19686 1.12952 0
0.0441734 0 11.1588 1.07732 0
0.0441734 0 17.302 1.0441 0
0.0441734 0 26.827 1.02728 0
0.0441734 0 41.5956 1.01841 0
0.0441734 0 64.4947 1.01204 0
0.0441734 0 100 1.00679 0
0.0441734 0 155.052 1.00237 0
0.0441734 0 240.41 0.998592 0
0.0441734 0 372.759 0.995333 0
0.0441734 0 577.969 0.99249 0
0.0441734 0 896.151 0.989988 0
0.0441734 0 1389.5 0.987768 0
0.0441734 0 2154.43 0.985783 0
0.0441734 0 3340.48 0.983999 0
0.0441734 0 5179.47 0.982386 0
0.0441734 0 8030.86 0.98092 0
0.0441734 0 12452 0.979581 0
0.0441734 0 19307 0.978354 0
0.0441734 0 29935.8 0.977224 0
0.0441734 0 46415.9 0.976182 0
0.0441734 0 71968.6 0.975216 0
0.0441734 0 111588 0.97432 0
0.0441734 0 173020 0.973485 0
0.0441734 0 268270 0.972705 0
0.0441734 0 415956 0.971975 0
0.0441734 0 644947 0.971291 0
0.0441734 0 1e+06 0.970649 0

0.107711 0 1e-06 1.59708 0
0.107711 0 1.55052e-06 1.59708 0
0.107711 0 2.4041e-06 1.59708 0
0.107711 0 3.72759e-06 1.59708 0
0.107711 0 5.77969e-06 1.59708 0
0.107711 0 8.96151e-06 1.59708 0
0.107711 0 1.3895e-05 1.59708 0
0.107711 0 2.15443e-05 1.59708 0
0.107711 0 3.34048e-05 1.59708 0
0.107711 0 5.17947e-05 1.59709 0
0.107711 0 8.03086e-05 1.59709 0
0.107711 0 0.00012452 1.59709 0
0.107711 0 0.00019307 1.5971 0
0.107711 0 0.000299358 1.59711 0
0.107711 0 0.000464159 1.59713 0
0.107711 0 0.000719686 1.59716 0
0.107711 0 0.00111588 1.59721 0
0.107711 0 0.0017302 1.59728 0
0.107711 0 0.0026827 1.59738 0
0.107711 0 0.00415956 1.59754 0
0.107711 0 0.00644947 1.59777 0
0.107711 0 0.01 1.59811 0
0.107711 0 0.0155052 1.59856 0
0.107711 0 0.024041 1.59911 0
0.107711 0 0.0372759 1.59961 0
0.107711 0 0.0577969 1.59965 0
0.107711 0 0.0896151 1.59815 0
0.107711 0 0.13895 1.59293 0
0.107711 0 0.215443 1.58022 0
0.107711 0 0.334048 1.55522 0
0.107711 0 0.517947 1.51472 0
0.107711 0 0.803086 1.46046 0
0.107711 0 1.2452 1.39817 0
0.107711 0 1.9307 1.33205 0
0.107711 0 2.99358 1.26342 0
0.107711 0 4.64159 1.19408 0
0.107711 0 7.19686 1.12922 0
0.107711 0 11.1588 1.07719 0
0.107711 0 17.302 1.04405 0
0.107711 0 26.827 1.02727 0
0.107711 0 41.5956 1.01841 0
0.107711 0 64.4947 1.01204 0
0.107711 0 100 1.00679 0
0.107711 0 155.052 1.00237 0
0.107711 0 240.41 0.998591 0
0.107711 0 372.759 0.995333 0
0.107711 0 577.969 0.99249 0
0.107711 0 896.151 0.989988 0
0.107711 0 1389.5 0.987767 0
0.107711 0 2154.43 0.985783 0
0.107711 0 3340.48 0.983999 0
0.107711 0 5179.47 0.982386 0
0.107711 0 8030.86 0.98092 0
0.107711 0 12452 0.979581 0
0.107711 0 19307 0.978354 0
0.107711 0 29935.8 0.977224 0
0.107711 0 46415.9 0.976182 0
0.107711 0 71968.6 0.975216 0
0.107711 0 111588 0.97432 0
0.107711 0 173020 0.973485 0
0.107711 0 268270 0.972705 0
0.107711 0 415956 0.971975 0
0.107711 0 644947 0.971291 0
0.107711 0 1e+06 0.970649 0

0.262636 0 1e-06 1.59969 0
0.262636 0 1.55052e-06 1.59969 0
0.262636 0 2.4041e-06 1.59969 0
0.262636 0 3.72759e-06 1.59969 0
0.262636 0 5.77969e-06 1.59969 0
0.262636 0 8.96151e-06 1.59969 0
0.262636 0 1.3895e-05 1.59969 0
0.262636 0 2.15443e-05 1.59969 0
0.262636 0 3.34048e-05 1.59969 0
0.262636 0 5.17947e-05 1.59969 0
0.262636 0 8.03086e-05 1.59969 0
0.262636 0 0.00012452 1.59969 0
0.262636 0 0.00019307 1.59969 0
0.262636 0 0.000299358 1.59969 0
0.262636 0 0.000464159 1.59969 0
0.262636 0 0.000719686 1.5997 0
0.262636 0 0.00111588 1.59971 0
0.262636 0 0.0017302 1.59971 0
0.262636 0 0.0026827 1.59973 0
0.262636 0 0.00415956 1.59974 0
0.262636 0 0.00644947 1.59976 0
0.262636 0 0.01 1.59976 0
0.262636 0 0.0155052 1.59972 0
0.262636 0 0.024041 1.59953 0
0.262636 0 0.0372759 1.59899 0
0.262636 0 0.0577969 1.59758 0
0.262636 0 0.0896151 1.59425 0
0.262636 0 0.13895 1.58697 0
0.262636 0 0.215443 1.57244 0
0.262636 0 0.334048 1.54657 0
0.262636 0 0.517947 1.50666 0
0.262636 0 0.803086 1.45413 0
0.262636 0 1.2452 1.39371 0
0.262636 0 1.9307 1.32904 0
0.262636 0 2.99358 1.26141 0
0.262636 0 4.64159 1.19281 0
0.262636 0 7.19686 1.12851 0
0.262636 0 11.1588 1.07686 0
0.262636 0 17.302 1.04394 0
0.262636 0 26.827 1.02723 0
0.262636 0 41.5956 1.01839 0
0.262636 0 64.4947 1.01203 0
0.262636 0 100 1.00678 0
0.262636 0 155.052 1.00236 0
0.262636 0 240.41 0.99859 0
0.262636 0 372.759 0.995332 0
0.262636 0 577.969 0.992489 0
0.262636 0 896.151 0.989987 0
0.262636 0 1389.5 0.987767 0
0.262636 0 2154.43 0.985783 0
0.262636 0 3340.48 0.983999 0
0.262636 0 5179.47 0.982386 0
0.262636 0 8030.86 0.98092 0
0.262636 0 12452 0.979581 0
0.262636 0 19307 0.978354 0
0.262636 0 29935.8 0.977224 0
0.262636 0 46415.9 0.976182 0
0.262636 0 71968.6 0.975216 0
0.262636 0 111588 0.97432 0
0.262636 0 173020 0.973485 0
0.262636 0 268270 0.972705 0
0.262636 0 415956 0.971975 0
0.262636 0 644947 0.971291 0
0.262636 0 1e+06 0.970649 0

0.6404 0 1e-06 1.59376 0
0.6404 0 1.55052e-06 1.59376 0
0.6404 0 2.4041e-06 1.59376 0
0.6404 0 3.72759e-06 1.59376 0
0.6404 0 5.77969e-06 1.59376 0
0.6404 0 8.96151e-06 1.59376 0
0.6404 0 1.3895e-05 1.59376 0
0.6404 0 2.15443e-05 1.59376 0
0.6404 0 3.34048e-05 1.59376 0
0.6404 0 5.17947e-05 1.59376 0
0.6404 0 8.03086e-05 1.59375 0
0.6404 0 0.00012452 1.59375 0
0.6404 0 0.00019307 1.59374 0
0.6404 0 0.000299358 1.59372 0
0.6404 0 0.000464159 1.5937 0
0.6404 0 0.000719686 1.59367 0
0.6404 0 0.00111588 1.59362 0
0.6404 0 0.0017302 1.59353 0
0.6404 0 0.0026827 1.59341 0
0.6404 0 0.00415956 1.59321 0
0.6404 0 0.00644947 1.59289 0
0.6404 0 0.01 1.5924 0
0.6404 0 0.0155052 1.5916 0
0.6404 0 0.024041 1.59032 0
0.6404 0 0.0372759 1.58821 0
0.6404 0 0.0577969 1.58469 0
0.6404 0 0.0896151 1.57873 0
0.6404 0 0.13895 1.56865 0
0.6404 0 0.215443 1.55195 0
0.6404 0 0.334048 1.52571 0
0.6404 0 0.517947 1.48798 0
0.6404 0 0.803086 1.43952 0
0.6404 0 1.2452 1.38332 0
0.6404 0 1.9307 1.32191 0
0.6404 0 2.99358 1.25663 0
0.6404 0 4.64159 1.18977 0
0.6404 0 7.19686 1.1268 0
0.6404 0 11.1588 1.07607 0
0.6404 0 17.302 1.04366 0
0.6404 0 26.827 1.02714 0
0.6404 0 41.5956 1.01836 0
0.6404 0 64.4947 1.01201 0
0.6404 0 100 1.00677 0
0.6404 0 155.052 1.00236 0
0.6404 0 240.41 0.998587 0
0.6404 0 372.759 0.99533 0
0.6404 0 577.969 0.992489 0
0.6404 0 896.151 0.989987 0
0.6404 0 1389.5 0.987767 0
0.6404 0 2154.43 0.985783 0
0.6404 0 3340.48 0.983999 0
0.6404 0 5179.47 0.982386 0
0.6404 0 8030.86 0.980919 0
0.6404 0 12452 0.979581 0
0.6404 0 19307 0.978354 0
0.6404 0 29935.8 0.977224 0
0.6404 0 46415.9 0.976182 0
0.6404 0 71968.6 0.975216 0
0.6404 0 111588 0.97432 0
0.6404 0 173020 0.973485 0
0.6404 0 268270 0.972705 0
0.6404 0 415956 0.971975 0
0.6404 0 644947 0.971291 0
0.6404 0 1e+06 0.970649 0

1.56152 0 1e-06 1.54866 0
1.56152 0 1.55052e-06 1.54866 0
1.56152 0 2.4041e-06 1.54866 0
1.56152 0 3.72759e-06 1.54866 0
1.56152 0 5.77969e-06 1.54866 0
1.56152 0 8.96151e-06 1.54866 0
1.56152 0 1.3895e-05 1.54866 0
1.56152 0 2.15443e-05 1.54866 0
1.56152 0 3.34048e-05 1.54865 0
1.56152 0 5.17947e-05 1.54865 0
1.56152 0 8.03086e-05 1.54864 0
1.56152 0 0.00012452 1.54863 0
1.56152 0 0.00019307 1.54862 0
1.56152 0 0.000299358 1.5486 0
1.56152 0 0.000464159 1.54856 0
1.56152 0 0.000719686 1.5485 0
1.56152 0 0.00111588 1.54841 0
1.56152 0 0.0017302 1.54827 0
1.56152 0 0.0026827 1.54806 0
1.56152 0 0.00415956 1.54773 0
1.56152 0 0.00644947 1.54722 0
1.56152 0 0.01 1.54642 0
1.56152 0 0.0155052 1.54519 0
1.56152 0 0.024041 1.54328 0
1.56152 0 0.0372759 1.54033 0
1.56152 0 0.0577969 1.53577 0
1.56152 0 0.0896151 1.52877 0
1.56152 0 0.13895 1.51812 0
1.56152 0 0.215443 1.50225 0
1.56152 0 0.334048 1.47939 0
1.56152 0 0.517947 1.44815 0
1.56152 0 0.803086 1.40821 0
1.56152 0 1.2452 1.36033 0
1.56152 0 1.9307 1.30565 0
1.56152 0 2.99358 1.24551 0
1.56152 0 4.64159 1.18262 0
1.56152 0 7.19686 1.12275 0
1.56152 0 11.1588 1.0742 0
1.56152 0 17.302 1.043 0
1.56152 0 26.827 1.02693 0
1.56152 0 41.5956 1.01827 0
1.56152 0 64.4947 1.01196 0
1.56152 0 100 1.00675 0
1.56152 0 155.052 1.00234 0
1.56152 0 240.41 0.99858 0
1.56152 0 372.759 0.995326 0
1.56152 0 577.969 0.992486 0
1.56152 0 896.151 0.989986 0
1.56152 0 1389.5 0.987766 0
1.56152 0 2154.43 0.985783 0
1.56152 0 3340.48 0.983999 0
1.56152 0 5179.47 0.982386 0
1.56152 0 8030.86 0.980919 0
1.56152 0 12452 0.979581 0
1.56152 0 19307 0.978354 0
1.56152 0 29935.8 0.977224 0
1.56152 0 46415.9 0.976182 0
1.56152 0 71968.6 0.975216 0
1.56152 0 111588 0.97432 0
1.56152 0 173020 0.973485 0
1.56152 0 268270 0.972705 0
1.56152 0 415956 0.971975 0
1.56152 0 644947 0.971291 0
1.56152 0 1e+06 0.970649 0

3.80755 0 1e-06 1.44093 0
3.80755 0 1.55052e-06 1.44093 0
3.80755 0 2.4041e-06 1.44093 0
3.80755 0 3.72759e-06 1.44093 0
3.80755 0 5.77969e-06 1.44093 0
3.80755 0 8.96151e-06 1.44093 0
3.80755 0 1.3895e-05 1.44093 0
3.80755 0 2.15443e-05 1.44093 0
3.80755 0 3.34048e-05 1.44093 0
3.80755 0 5.17947e-05 1.44093 0
3.80755 0 8.03086e-05 1.44092 0
3.80755 0 0.00012452 1.44092 0
3.80755 0 0.00019307 1.44091 0
3.80755 0 0.000299358 1.44089 0
3.80755 0 0.000464159 1.44087 0
3.80755 0 0.000719686 1.44083 0
3.80755 0 0.00111588 1.44077 0
3.80755 0 0.0017302 1.44068 0
3.80755 0 0.0026827 1.44053 0
3.80755 0 0.00415956 1.44031 0
3.80755 0 0.00644947 1.43997 0
3.80755 0 0.01 1.43945 0
3.80755 0 0.0155052 1.43863 0
3.80755 0 0.024041 1.43738 0
3.80755 0 0.0372759 1.43545 0
3.80755 0 0.0577969 1.4325 0
3.80755 0 0.0896151 1.42802 0
3.80755 0 0.13895 1.42129 0
3.80755 0 0.215443 1.41134 0
3.80755 0 0.334048 1.39696 0
3.80755 0 0.517947 1.37681 0
3.80755 0 0.803086 1.34964 0
3.80755 0 1.2452 1.31459 0
3.80755 0 1.9307 1.27148 0
3.80755 0 2.99358 1.22123 0
3.80755 0 4.64159 1.16669 0
3.80755 0 7.19686 1.11361 0
3.80755 0 11.1588 1.06995 0
3.80755 0 17.302 1.04147 0
3.80755 0 26.827 1.02644 0
3.80755 0 41.5956 1.01806 0
3.80755 0 64.4947 1.01186 0
3.80755 0 100 1.00669 0
3.80755 0 155.052 1.00231 0
3.80755 0 240.41 0.998562 0
3.80755 0 372.759 0.995316 0
3.80755 0 577.969 0.99248 0
3.80755 0 896.151 0.989982 0
3.80755 0 1389.5 0.987764 0
3.80755 0 2154.43 0.985782 0
3.80755 0 3340.48 0.983998 0
3.80755 0 5179.47 0.982385 0
3.80755 0 8030.86 0.980919 0
3.80755 0 12452 0.979581 0
3.80755 0 19307 0.978353 0
3.80755 0 29935.8 0.977224 0
3.80755 0 46415.9 0.976182 0
3.80755 0 71968.6 0.975216 0
3.80755 0 111588 0.97432 0
3.80755 0 173020 0.973485 0
3.80755 0 268270 0.972705 0
3.80755 0 415956 0.971975 0
3.80755 0 644947 0.971291 0
3.80755 0 1e+06 0.970649 0

9.28415 0 1e-06 1.30528 0
9.28415 0 1.55052e-06 1.30528 0
9.28415 0 2.4041e-06 1.30528 0
9.28415 0 3.72759e-06 1.30528 0
9.28415 0 5.77969e-06 1.30528 0
9.28415 0 8.96151e-06 1.30528 0
9.28415 0 1.3895e-05 1.30528 0
9.28415 0 2.15443e-05 1.30528 0
9.28415 0 3.34048e-05 1.30528 0
9.28415 0 5.17947e-05 1.30528 0
9.28415 0 8.03086e-05 1.30528 0
9.28415 0 0.00012452 1.30527 0
9.28415 0 0.00019307 1.30527 0
9.28415 0 0.000299358 1.30526 0
9.28415 0 0.000464159 1.30525 0
9.28415 0 0.000719686 1.30523 0
9.28415 0 0.00111588 1.30521 0
9.28415 0 0.0017302 1.30517 0
9.28415 0 0.0026827 1.3051 0
9.28415 0 0.00415956 1.305 0
9.28415 0 0.00644947 1.30485 0
9.28415 0 0.01 1.30462 0
9.28415 0 0.0155052 1.30425 0
9.28415 0 0.024041 1.30368 0
9.28415 0 0.0372759 1.30281 0
9.28415 0 0.0577969 1.30146 0
9.28415 0 0.0896151 1.29939 0
9.28415 0 0.13895 1.29623 0
9.28415 0 0.215443 1.29144 0
9.28415 0 0.334048 1.28427 0
9.28415 0 0.517947 1.27371 0
9.28415 0 0.803086 1.25854 0
9.28415 0 1.2452 1.23749 0
9.28415 0 1.9307 1.20957 0
9.28415 0 2.99358 1.17482 0
9.28415 0 4.64159 1.13512 0
9.28415 0 7.19686 1.09506 0
9.28415 0 11.1588 1.06113 0
9.28415 0 17.302 1.03819 0
9.28415 0 26.827 1.02532 0
9.28415 0 41.5956 1.01757 0
9.28415 0 64.4947 1.01159 0
9.28415 0 100 1.00655 0
9.28415 0 155.052 1.00223 0
9.28415 0 240.41 0.998518 0
9.28415 0 372.759 0.995291 0
9.28415 0 577.969 0.992466 0
9.28415 0 896.151 0.989974 0
9.28415 0 1389.5 0.98776 0
9.28415 0 2154.43 0.985779 0
9.28415 0 3340.48 0.983997 0
9.28415 0 5179.47 0.982384 0
9.28415 0 8030.86 0.980919 0
9.28415 0 12452 0.97958 0
9.28415 0 19307 0.978353 0
9.28415 0 29935.8 0.977224 0
9.28415 0 46415.9 0.976182 0
9.28415 0 71968.6 0.975216 0
9.28415 0 111588 0.97432 0
9.28415 0 173020 0.973485 0
9.28415 0 268270 0.972705 0
9.28415 0 415956 0.971975 0
9.28415 0 644947 0.971291 0
9.28415 0 1e+06 0.970649 0

22.638 0 1e-06 1.16444 0
22.638 0 1.55052e-06 1.16444 0
22.638 0 2.4041e-06 1.16444 0
22.638 0 3.72759e-06 1.16444 0
22.638 0 5.77969e-06 1.16444 0
22.638 0 8.96151e-06 1.16444 0
22.638 0 1.3895e-05 1.16444 0
22.638 0 2.15443e-05 1.16444 0
22.638 0 3.34048e-05 1.16444 0
22.638 0 5.17947e-05 1.16444 0
22.638 0 8.03086e-05 1.16443 0
22.638 0 0.00012452 1.16443 0
22.638 0 0.00019307 1.16443 0
22.638 0 0.000299358 1.16443 0
22.638 0 0.000464159 1.16442 0
22.638 0 0.000719686 1.16442 0
22.638 0 0.00111588 1.16441 0
22.638 0 0.0017302 1.16439 0
22.638 0 0.0026827 1.16437 0
22.638 0 0.00415956 1.16433 0
22.638 0 0.00644947 1.16427 0
22.638 0 0.01 1.16418 0
22.638 0 0.0155052 1.16403 0
22.638 0 0.024041 1.16381 0
22.638 0 0.0372759 1.16347 0
22.638 0 0.0577969 1.16294 0
22.638 0 0.0896151 1.16213 0
22.638 0 0.13895 1.16088 0
22.638 0 0.215443 1.15897 0
22.638 0 0.334048 1.15606 0
22.638 0 0.517947 1.1517 0
22.638 0 0.803086 1.14527 0
22.638 0 1.2452 1.13601 0
22.638 0 1.9307 1.12322 0
22.638 0 2.99358 1.10654 0
22.638 0 4.64159 1.08655 0
22.638 0 7.19686 1.06535 0
22.638 0 11.1588 1.04631 0
22.638 0 17.302 1.03221 0
22.638 0 26.827 1.02301 0
22.638 0 41.5956 1.01646 0
22.638 0 64.4947 1.01098 0
22.638 0 100 1.00621 0
22.638 0 155.052 1.00204 0
22.638 0 240.41 0.998412 0
22.638 0 372.759 0.995231 0
22.638 0 577.969 0.992432 0
22.638 0 896.151 0.989955 0
22.638 0 1389.5 0.987749 0
22.638 0 2154.43 0.985772 0
22.638 0 3340.48 0.983993 0
22.638 0 5179.47 0.982382 0
22.638 0 8030.86 0.980917 0
22.638 0 12452 0.97958 0
22.638 0 19307 0.978353 0
22.638 0 29935.8 0.977224 0
22.638 0 46415.9 0.976182 0
22.638 0 71968.6 0.975216 0
22.638 0 111588 0.97432 0
22.638 0 173020 0.973484 0
22.638 0 268270 0.972705 0
22.638 0 415956 0.971975 0
22.638 0 644947 0.971291 0
22.638 0 1e+06 0.970649 0

55.1995 0 1e-06 1.05884 0
55.1995 0 1.55052e-06 1.05884 0
55.1995 0 2.4041e-06 1.05884 0
55.1995 0 3.72759e-06 1.05884 0
55.1995 0 5.77969e-06 1.05884 0
55.1995 0 8.96151e-06 1.05884 0
55.1995 0 1.3895e-05 1.05884 0
55.1995 0 2.15443e-05 1.05884 0
55.1995 0 3.34048e-05 1.05884 0
55.1995 0 5.17947e-05 1.05884 0
55.1995 0 8.03086e-05 1.05884 0
55.1995 0 0.00012452 1.05884 0
55.1995 0 0.00019307 1.05884 0
55.1995 0 0.000299358 1.05884 0
55.1995 0 0.000464159 1.05884 0
55.1995 0 0.000719686 1.05884 0
55.1995 0 0.00111588 1.05884 0
55.1995 0 0.0017302 1.05883 0
55.1995 0 0.0026827 1.05883 0
55.1995 0 0.00415956 1.05882 0
55.1995 0 0.00644947 1.05881 0
55.1995 0 0.01 1.05879 0
55.1995 0 0.0155052 1.05876 0
55.1995 0 0.024041 1.05872 0
55.1995 0 0.0372759 1.05865 0
55.1995 0 0.0577969 1.05854 0
55.1995 0 0.0896151 1.05837 0
55.1995 0 0.13895 1.05812 0
55.1995 0 0.215443 1.05772 0
55.1995 0 0.334048 1.05712 0
55.1995 0 0.517947 1.05621 0
55.1995 0 0.803086 1.05485 0
55.1995 0 1.2452 1.05286 0
55.1995 0 1.9307 1.05003 0
55.1995 0 2.99358 1.04619 0
55.1995 0 4.64159 1.04129 0
55.1995 0 7.19686 1.03559 0
55.1995 0 11.1588 1.02963 0
55.1995 0 17.302 1.02402 0
55.1995 0 26.827 1.01892 0
55.1995 0 41.5956 1.01417 0
55.1995 0 64.4947 1.00965 0
55.1995 0 100 1.00544 0
55.1995 0 155.052 1.0016 0
55.1995 0 240.41 0.998161 0
55.1995 0 372.759 0.995088 0
55.1995 0 577.969 0.992351 0
55.1995 0 896.151 0.989908 0
55.1995 0 1389.5 0.987721 0
55.1995 0 2154.43 0.985757 0
55.1995 0 3340.48 0.983984 0
55.1995 0 5179.47 0.982377 0
55.1995 0 8030.86 0.980914 0
55.1995 0 12452 0.979578 0
55.1995 0 19307 0.978352 0
55.1995 0 29935.8 0.977223 0
55.1995 0 46415.9 0.976181 0
55.1995 0 71968.6 0.975216 0
55.1995 0 111588 0.974319 0
55.1995 0 173020 0.973484 0
55.1995 0 268270 0.972705 0
55.1995 0 415956 0.971975 0
55.1995 0 644947 0.971291 0
55.1995 0 1e+06 0.970649 0

134.596 0 1e-06 1.02219 0
134.596 0 1.55052e-06 1.02219 0
134.596 0 2.4041e-06 1.02219 0
134.596 0 3.72759e-06 1.02219 0
134.596 0 5.77969e-06 1.02219 0
134.596 0 8.96151e-06 1.02219 0
134.596 0 1.3895e-05 1.02219 0
134.596 0 2.15443e-05 1.02219 0
134.596 0 3.34048e-05 1.02219 0
134.596 0 5.17947e-05 1.02219 0
134.596 0 8.03086e-05 1.02219 0
134.596 0 0.00012452 1.02219 0
134.596 0 0.00019307 1.02219 0
134.596 0 0.000299358 1.02219 0
134.596 0 0.000464159 1.02219 0
134.596 0 0.000719686 1.02219 0
134.596 0 0.00111588 1.02219 0
134.596 0 0.0017302 1.02219 0
134.596 0 0.0026827 1.02219 0
134.596 0 0.00415956 1.02219 0
134.596 0 0.00644947 1.02219 0
134.596 0 0.01 1.02219 0
134.596 0 0.0155052 1.02218 0
134.596 0 0.024041 1.02218 0
134.596 0 0.0372759 1.02217 0
134.596 0 0.0577969 1.02216 0
134.596 0 0.0896151 1.02214 0
134.596 0 0.13895 1.02211 0
